plant_id,type,n,c2,c1,c0
CIBOLA-SUN-PV,solar,1,,35006.0,
SOUTH MILFORD SOLAR PLANT-SUN-PV,solar,1,,49001.0,
TX JUMBO ROAD WIND-WND-WT,wind,1,,48117.0,
FUTURE GENERATION WIND-WND-WT,wind,1,,25023.0,
CLARKSON SOLAR-SUN-PV,solar,1,,36089.0,
TWISS STREET SOLAR-SUN-PV,solar,1,,25013.0,
CHICOPEE RIVER SOLAR-SUN-PV,solar,1,,25013.0,
CHICOPEE GRANBY ROAD SOLAR-SUN-PV,solar,1,,25013.0,
HARMONY-SUN-PV,solar,1,,34041.0,
HANOVER-SUN-PV,solar,1,,34005.0,
JERICHO RISE WIND FARM LLC-WND-WT,wind,1,,36033.0,
CENTRASTATE MEDICAL CENTER PV FACILITY-SUN-PV,solar,1,,34025.0,
IMCLONE SOLAR ELECTRIC FACILITY-SUN-PV,solar,1,,34035.0,
MIDWEST ENERGY COMMUNITY SOLAR ARRAY-SUN-PV,solar,1,,20193.0,
KETTLEMAN SOLAR -CENTAURUS-SUN-PV,solar,1,,6031.0,
SANDSTONE SOLAR-SUN-PV,solar,1,,4021.0,
CLINTON LFGTE-LFG-IC,ng,1,,17039.0,
CHARLTON SOLAR I-SUN-PV,solar,1,,25027.0,
ADAMS WIND-WND-WT,wind,1,,19003.0,
CORONAL LOST HILLS-SUN-PV,solar,1,,6029.0,
LIGHTOLIER WIND I TURBINE-WND-WT,wind,1,,25005.0,
GARYSBURG SOLAR-SUN-PV,solar,1,,37131.0,
GASTON SOLAR-SUN-PV,solar,1,,37131.0,
SEABOARD SOLAR LLC-SUN-PV,solar,1,,37131.0,
MT OLIVE SOLAR 1-SUN-PV,solar,1,,37191.0,
FLS SOLAR 230 (WARREN)-SUN-PV,solar,1,,37061.0,
STILLWATER ENERGY CENTER-NG-IC,ng,1,,40119.0,
TARBORO SOLAR-SUN-PV,solar,1,,37065.0,
NELSON GARDENS LANDFILL GAS TO ENERGY-LFG-IC,ng,1,,48029.0,
CII METHANE MANAGEMENT III LFG PLANT-LFG-IC,ng,1,,13059.0,
"FOREVER 21 RETAIL, INC.-SUN-PV",solar,1,,6037.0,
NORDHOFF PLACE-SUN-PV,solar,1,,6037.0,
CITY OF TRUTH OR CONSEQUENCES PV-SUN-PV,solar,1,,35051.0,
SENDERO-WND-WT,wind,1,,48247.0,
CAMPBELL COUNTY WIND FARM-WND-WT,wind,1,,46021.0,
COMANCHE SOLAR-SUN-PV,solar,1,,8101.0,
"IMPERIAL VALLEY SOLAR CO (IVSC) 2, LLC-SUN-PV",solar,1,,6025.0,
SPI ANDERSON 2-WDS-ST,other,1,,0.0,
WASHINGTON CITY ELECTRIC GENERATION-NG-IC,ng,1,,49053.0,
"CORNWALL SOLAR CENTER, LLC-SUN-PV",solar,1,,37077.0,
INNOVATIVE SOLAR 37-SUN-PV,solar,1,,37007.0,
INNOVATIVE SOLAR 47-SUN-PV,solar,1,,37155.0,
INNOVATIVE SOLAR 48-SUN-PV,solar,1,,37155.0,
INNOVATIVE SOLAR 54-SUN-PV,solar,1,,37107.0,
INNOVATIVE SOLAR 23-SUN-PV,solar,1,,37045.0,
INNOVATIVE SOLAR 46-SUN-PV,solar,1,,37051.0,
INNOVATIVE SOLAR 44-SUN-PV,solar,1,,37155.0,
INNOVATIVE SOLAR 55-SUN-PV,solar,1,,37155.0,
INNOVATIVE SOLAR 64-SUN-PV,solar,1,,37163.0,
INNOVATIVE SOLAR 67-SUN-PV,solar,1,,37141.0,
MAIN STREET SOLAR PROJECT-SUN-PV,solar,1,,50021.0,
GM LORDSTOWN ASSEMBLY SOLAR ARRAY-SUN-PV,solar,1,,39155.0,
"LINDAHL WIND PROJECT, LLC-WND-WT",wind,1,,38105.0,
REMINGTON SOLAR FACILITY-SUN-PV,solar,1,,0.0,
SARASOTA COUNTY LFGTE FACILITY-LFG-IC,ng,1,,12115.0,
SUN HARVEST SOLAR NDP1-SUN-PV,solar,1,,6047.0,
WAKE COUNTY LFG FACILITY-LFG-IC,ng,1,,37183.0,
GULF COAST SOLAR CENTER I-SUN-PV,solar,1,,12091.0,
GULF COAST SOLAR CENTER II-SUN-PV,solar,1,,12113.0,
GULF COAST SOLAR CENTER III-SUN-PV,solar,1,,12033.0,
NBC FIELD'S POINT WIND FARM-WND-WT,wind,1,,0.0,
"ASPEN SOLAR, LLC-SUN-PV",solar,1,,37061.0,
"MT. HOME SOLAR 1, LLC-SUN-PV",solar,1,,16039.0,
"PAVANT SOLAR, LLC-SUN-PV",solar,1,,49027.0,
"COTTONWOOD SOLAR, LLC COTTONWOOD CARPORT-SUN-PV",solar,1,,6041.0,
"SHELL NEW ENERGIES, JUNCTION CITY-OBG-GT",other,1,,41039.0,
STEEL SUN-SUN-PV,solar,1,,36029.0,
BRE-SUN-PV,solar,1,2.908076874287198e-20,7.483663581993816,94.3523857217815
FRANKLINTON SOLAR-SUN-PV,solar,1,,37069.0,
ST. PAUL INTL AIRPORT RED & BLUE PARKING-SUN-PV,solar,1,,27053.0,
SAND VALLEY POWER STATION-LFG-IC,ng,1,,1049.0,
"CII METHANE MANAGEMENT IV, LLC-LFG-IC",ng,1,,37101.0,
"SAN ROMAN WIND I, LLC-WND-WT",wind,1,,48061.0,
HOLDREGE SOLAR CENTER-SUN-PV,solar,1,,31109.0,
IKEA ST. LOUIS 410-SUN-PV,solar,1,,29510.0,
DD HAY ROAD SOLAR 23 LLC-SUN-PV,solar,1,,10003.0,
FRAMINGHAM STATE UNIVERSITY PLANT-SUN-PV,solar,1,,25017.0,
CHARLOTTE SOLAR LLC VT-SUN-PV,solar,1,,50007.0,
SEVILLE 1-SUN-PV,solar,1,,6025.0,
SEVILLE 2-SUN-PV,solar,1,,6025.0,
SCITUATE WIND-WND-WT,wind,1,,25023.0,
FAIRHAVEN WIND-WND-WT,wind,1,,25005.0,
CML&P GENERATING FACILITY NO. 2-NG-IC,ng,1,,20125.0,
BULL STREET PLANT-NG-GT,ng,1,,45075.0,
SUBSTATION 20 PLANT-NG-GT,ng,1,,45075.0,
MACON SOLAR POWER PROJECT-SUN-PV,solar,1,,29121.0,
SEPV 18-SUN-PV,solar,1,,6037.0,
TEMPLETON-SUN-PV,solar,1,,25027.0,
GREEN PASTURES WIND I-WND-WT,wind,1,,48023.0,
GREEN PASTURES WIND II-WND-WT,wind,1,,48275.0,
BRISCOE WIND FARM-WND-WT,wind,1,,48045.0,
KIRKWOOD WIND TURBINE-WND-WT,wind,1,,19113.0,
"VALENTINE WIND, LLC-WND-WT",wind,1,,31031.0,
ASPIRATION G-SUN-PV,solar,1,,6019.0,
CITIZEN B-SUN-PV,solar,1,,6019.0,
LANCASTER WAD B-SUN-PV,solar,1,,6037.0,
SEPV MOJAVE WEST-SUN-PV,solar,1,,6029.0,
BARTON SOLAR FARM-SUN-PV,solar,1,,50019.0,
SUNNYSIDE RANCH COMMUNITY SOLAR ARRAY-SUN-PV,solar,1,,8045.0,
CHIMES WEST FRIENDSHIP (NIXON FARMS)-SUN-PV,solar,1,,24027.0,
LAKELAND ELECTRIC CO. (FL)-AIRPORT 1-SUN-PV,solar,1,,12105.0,
LEOMINSTER (MA)-SOUTH STREET-R&D-SUN-PV,solar,1,,25017.0,
DSH (CA) - COALINGA STATE HOSPITAL-SUN-PV,solar,1,,6019.0,
RIVER MOUNTAINS SOLAR-SUN-PV,solar,1,,32003.0,
CDCR (CA) - PLEASANT VALLEY STATE PRISON-SUN-PV,solar,1,,6019.0,
UMES (MD) - PRINCESS ANNE-SUN-PV,solar,1,,24039.0,
BOURNE (MA) - HOLLISTON I-SUN-PV,solar,1,,25017.0,
"WILZIG ASSOCIATES, LLC-SUN-PV",solar,1,,34003.0,
BLUEWAVE CAPITAL - GRAFTON (SREC II)-SUN-PV,solar,1,,25027.0,
LAKELAND ELECTRIC CO. (FL) - AIPORT II-SUN-PV,solar,1,,12105.0,
CHESTER POWER PARTNERS-SUN-PV,solar,1,,50027.0,
GLADES PIKE GENERATION PLANT-LFG-IC,ng,1,,42111.0,
GLADES PIKE GENERATION PLANT-LFG-GT,ng,1,,42111.0,
"RED HILL SOLAR CENTER, LLC-SUN-PV",solar,1,,37185.0,
"VAN SLYKE SOLAR CENTER, LLC-SUN-PV",solar,1,,37195.0,
"BROADWAY SOLAR CENTER, LLC-SUN-PV",solar,1,,37047.0,
ROBESON COUNTY LFG TO ENERGY-LFG-IC,ng,1,,37155.0,
OREGON CLEAN ENERGY CENTER-NG-CT,ng,1,0.004952181040116077,2.702492503464528,752.0142724554412
OREGON CLEAN ENERGY CENTER-DFO-IC,dfo,1,0.004952181040116077,2.702492503464528,752.0142724554412
OREGON CLEAN ENERGY CENTER-NG-CA,ng,1,0.004952181040116077,2.702492503464528,752.0142724554412
STETSON ROAD SOLAR - BARRE I-SUN-PV,solar,1,,25027.0,
BARRE II SOLAR PROJECT-SUN-PV,solar,1,,25027.0,
CHESTER SOLAR FARM-SUN-PV,solar,1,,25013.0,
CONCORD SOLAR FARM-SUN-PV,solar,1,,25017.0,
TIA SOLAR-SUN-PV,solar,1,,12057.0,
IMPA PENDLETON SOLAR PARK-SUN-PV,solar,1,,18095.0,
JEFFERSON SOLAR PARK-SUN-PV,solar,1,,55055.0,
CARROLL COUNTY ENERGY-NG-CT,ng,1,0.008411375423679231,1.9095419559228812,790.3751364027272
CARROLL COUNTY ENERGY-NG-CA,ng,1,0.008411375423679231,1.9095419559228812,790.3751364027272
BIOTOWN AG-OBG-IC,other,1,,18181.0,
ADAMS FARM SOLAR-SUN-PV,solar,1,,25027.0,
HEARTLAND COMMUNITY COLLEGE-WND-WT,wind,1,,0.0,
RGS-RUTLAND VNM SREC II PROJECT (MA)-SUN-PV,solar,1,,25027.0,
EDEN SOLAR LLC-SUN-PV,solar,1,,37153.0,
DAVIS MONTHAN AFB (AZ) WEST AIRFIELD-SUN-PV,solar,1,,4019.0,
NEW BEDFORD (MA) PLYMOUTH-SUN-PV,solar,1,,25023.0,
UPPER BLACKSTONE (MA) TREASURE VALLEY-SUN-PV,solar,1,,25027.0,
WAYNOKA GAS PROCESSING PLANT-NG-IC,ng,1,,0.0,
CRODA ATLAS POINT CHP-LFG-IC,ng,1,,10003.0,
GILA RIVER POWER BLOCK 3-NG-CT,ng,1,,4013.0,
GILA RIVER POWER BLOCK 3-NG-CA,ng,1,,4013.0,
"FREMONT COMMUNITY DIGESTER, LLC-OBG-IC",other,1,,26123.0,
FIDDLER'S CANYON #2-SUN-PV,solar,1,,49021.0,
FIDDLER'S CANYON #1-SUN-PV,solar,1,,49021.0,
"ADVANCE STORES COMPANY, INC-SUN-PV",solar,1,,9003.0,
MILLBROOK SCHOOL-SUN-PV,solar,1,,36027.0,
OREGON UNIVERSITY SYSTEM RABBIT FIELD-SUN-PV,solar,1,,41003.0,
INDUSTRIAL PLANT-DFO-GT,dfo,1,,0.0,
CHICAGO WEST SIDE ENERGY CENTER-NG-GT,ng,1,,17031.0,
AHOSKIE-SUN-PV,solar,1,,37091.0,
BAYONNE MUA- LEITNER-POMA WIND TURBINE-WND-WT,wind,1,,34017.0,
COLON PV-SUN-PV,solar,1,,6037.0,
AMAZON SAN BERNARDINO-NG-FC,ng,1,,6071.0,
IBM SOUTHBURY-NG-FC,ng,1,,9009.0,
MAXIM-NG-FC,ng,1,,6085.0,
PIXAR - EMERYVILLE-NG-FC,ng,1,,6001.0,
STARBUCKS - EVOLUTION FRESH-NG-FC,ng,1,,6071.0,
YAHOO! - HQ-NG-FC,ng,1,,6085.0,
AIRPORT 1 SOLAR (DIA)-SUN-PV,solar,1,,8031.0,
MUNSTER LANDFILL GAS-TO-ENERGY-LFG-IC,ng,1,,18089.0,
MOUNTAIN HOME ENERGY CENTER-NG-IC,ng,1,,47179.0,
DAIRYLAND WTE PLANT-OBG-IC,other,1,,55009.0,
ROCKFISH SOLAR LLC-SUN-PV,solar,1,,24017.0,
WOLF HOLLOW II-NG-CT,ng,1,7.592628440571193e-26,6.269287054703818,200.9683932215352
WOLF HOLLOW II-NG-CA,ng,1,0.003206003229482675,3.356738413547366,736.6190098705101
"COPPER MOUNTAIN SOLAR 4, LLC-SUN-PV",solar,1,,32003.0,
GRANBY LFG-LFG-IC,ng,1,,25015.0,
NANTICOKE LFG-LFG-IC,ng,1,,36007.0,
TOOELE ARMY DEPOT-WND-WT,wind,1,,49045.0,
CONCORD FARM-SUN-PV,solar,1,,37025.0,
MOHAVE ELECTRIC AT FORT MOHAVE-SUN-PV,solar,1,,4015.0,
HUNT FARM SOLAR-SUN-PV,solar,1,,25011.0,
205 STURBRIDGE A-SUN-PV,solar,1,,25013.0,
201 STURBRIDGE B-SUN-PV,solar,1,,25013.0,
INDY III-SUN-PV,solar,1,,18097.0,
SWEETGUM SOLAR-SUN-PV,solar,1,,37105.0,
SOUTH LOUISBURG SOLAR-SUN-PV,solar,1,,37069.0,
PLAYA SOLAR-SUN-PV,solar,1,,32003.0,
BALSAM-SUN-PV,solar,1,,37105.0,
ROYAL SOLAR-SUN-PV,solar,1,,37051.0,
KINSTON SOLAR-SUN-PV,solar,1,,37107.0,
LAURINBURG SOLAR-SUN-PV,solar,1,,37165.0,
INDY GROCERS-SUN-PV,solar,1,,18097.0,
NEWTON GROVE-SUN-PV,solar,1,,37163.0,
TWIN FALLS (WI)-WAT-HY,hydro,1,,55037.0,
SLATE CREEK WIND PROJECT LLC-WND-WT,wind,1,,20191.0,
MILO WIND PROJECT LLC-WND-WT,wind,1,,35041.0,
SPRING HILL ROAD-SUN-PV,solar,1,,25027.0,
SPRINGBOK SOLAR FARM 2-SUN-PV,solar,1,,6029.0,
GENERAL MOTORS CORP AT WHITE MARSH MD-SUN-PV,solar,1,,24005.0,
CNE AT CAMBRIDGE MD-SUN-PV,solar,1,,24019.0,
GEORGIA POWER AT WADLEY GA-SUN-PV,solar,1,,13163.0,
MUNICH RE PLAZA-SUN-PV,solar,1,,34023.0,
NEW RIVER-LFG-IC,ng,1,,51155.0,
NORTHWEST COMMUNITY HOSPITAL-NG-IC,ng,1,,17031.0,
PIKES PEAK SOLAR GARDEN 1 LLC-SUN-PV,solar,1,,0.0,
ADAMS COMMUNITY SOLAR GARDEN LLC-SUN-PV,solar,1,,8001.0,
ADAMS COMMUNITY SOLAR GARDEN III LLC-SUN-PV,solar,1,,8001.0,
GREAT BAY SOLAR 1-SUN-PV,solar,1,,24039.0,
NORTH STAR SOLAR PROJECT-SUN-PV,solar,1,,27025.0,
WATERVLIET PV-SUN-PV,solar,1,,26021.0,
OLIVEPV-SUN-PV,solar,1,,18141.0,
DEER CREEK PV-SUN-PV,solar,1,,18053.0,
"SOINCPOWER6, LLC-SUN-PV",solar,1,,37073.0,
"SOINCPOWER5, LLC-SUN-PV",solar,1,,37127.0,
JOHNSTON SOLAR-SUN-PV,solar,1,,44007.0,
HP HOOD CT-NG-GT,ng,1,,51069.0,
TWIN BRANCH PV-SUN-PV,solar,1,,18141.0,
FORT BENNING SOLAR FACILITY-SUN-PV,solar,1,,13053.0,
FORT GORDON SOLAR FACILITY-SUN-PV,solar,1,,13245.0,
KING'S BAY SOLAR FACILITY-SUN-PV,solar,1,,0.0,
FORT STEWART SOLAR FACILITY-SUN-PV,solar,1,,13179.0,
PALMER SOLAR LLC-SUN-PV,solar,1,,25013.0,
LOCKHEED MARTIN SOLAR SYSTEM-SUN-PV,solar,1,,12103.0,
KINGBIRD A SOLAR LLC-SUN-PV,solar,1,,6029.0,
UC DAVIS SOUTH CAMPUS-SUN-PV,solar,1,,6113.0,
LOWELL SOLAR LANDFILL-SUN-PV,solar,1,,25017.0,
RICHLAND SOLAR CENTER-SUN-PV,solar,1,,13289.0,
MARSHALL SOLAR ENERGY PROJECT-SUN-PV,solar,1,,27083.0,
MARINE CORPS LOGISTICS BASE SOLAR-SUN-PV,solar,1,,13095.0,
RIVERSIDE RWQCP FUEL CELL-OBG-FC,other,1,,6065.0,
"BEAUFORT SOLAR, LLC-SUN-PV",solar,1,,37013.0,
CP BLOOM WIND LLC-WND-WT,wind,1,,20057.0,
BUTLER SOLAR FARM 20-SUN-PV,solar,1,,13269.0,
PAWPAW SOLAR PLANT-SUN-PV,solar,1,,13269.0,
BUTLER SOLAR PROJECT 103-SUN-PV,solar,1,,13269.0,
TAYLOR COUNTY SOLAR-SUN-PV,solar,1,,13269.0,
"SUNENERGY1-SCOTLAND NECK, LLC-SUN-PV",solar,1,,37083.0,
"CHOCO SOLAR, LLC-SUN-PV",solar,1,,37013.0,
CORCORAN SOLAR 3-SUN-PV,solar,1,,6031.0,
ALBERTSON SOLAR LLC-SUN-PV,solar,1,,37061.0,
NEW FRONTIER WIND-WND-WT,wind,1,,38049.0,
WESTERN BRANCH HIGH SCHOOL-SUN-PV,solar,1,,51550.0,
MERCK-SUN-PV,solar,1,7.67434390379217e-21,9.670183298349857,106.38678410045969
MOXIE FREEDOM GENERATION PLANT-NG-CS,ng,1,0.003307308842531379,2.7446871591540565,1048.1504863726166
MOUNT OLIVE SOLAR-SUN-PV,solar,1,,37191.0,
PHILIP MORRIS-SUN-PV,solar,1,,51041.0,
FREEMONT SOLAR CENTER LLC-SUN-PV,solar,1,,37109.0,
GREENSVILLE COUNTY POWER STATION-NG-CT,ng,1,4.913679020763728e-22,3.873745902134368,1220.9411741817728
GREENSVILLE COUNTY POWER STATION-NG-CA,ng,1,4.913679020763728e-22,3.873745902134368,1220.9411741817728
CRESTWOOD SOLAR CENTER LLC-SUN-PV,solar,1,,37077.0,
ORO LOMA-SUN-PV,solar,1,,6019.0,
SUNE- E PHILADELPHIA ONTARIO-SUN-PV,solar,1,,6071.0,
POLLOCKSVILLE SOLAR-SUN-PV,solar,1,,37103.0,
NELLIS SOLAR PV II-SUN-PV,solar,1,,32003.0,
LILLINGTON SOLAR-SUN-PV,solar,1,,37085.0,
SOUTH CAMPUS SOLAR-SUN-PV,solar,1,,0.0,
ALPINE POWER PLANT-NG-GT,ng,1,4.644363674769704e-22,11.195424461983986,28.746128264866414
HUNT ROAD SOLAR-SUN-PV,solar,1,,25009.0,
"VANCE SOLAR FARM, LLC-SUN-PV",solar,1,,37181.0,
"CLINE SOLAR FARM, LLC-SUN-PV",solar,1,,37023.0,
"BG STEWART SOLAR FARM, LLC-SUN-PV",solar,1,,37179.0,
FCPC RENEWABLE GENERATION-OBG-IC,other,1,,55079.0,
FIDDLER'S CANYON 3-SUN-PV,solar,1,,49021.0,
SOLUGA FARMS IV-SUN-PV,solar,1,,37051.0,
MEADOWBROOK SOLAR FARM-SUN-PV,solar,1,,37159.0,
"COATS SOLAR FARM, LLC-SUN-PV",solar,1,,37085.0,
SKY GLOBAL POWER ONE-NG-IC,ng,1,,48089.0,
RE TRANQUILLITY-SUN-PV,solar,1,,6019.0,
"GREAT VALLEY SOLAR PORTFOLIO HOLDINGS, LLC-SUN-PV",solar,1,,6019.0,
"IRON SPRINGS SOLAR, LLC-SUN-PV",solar,1,,49021.0,
MORGAN LANCASTER 1-SUN-PV,solar,1,,6037.0,
RATTLESNAKE DEN-WND-WT,wind,1,,48173.0,
"CONETOE II SOLAR, LLC-SUN-PV",solar,1,,37065.0,
"GRANITE MOUNTAIN SOLAR WEST, LLC-SUN-PV",solar,1,,49021.0,
"GRANITE MOUNTAIN SOLAR EAST, LLC-SUN-PV",solar,1,,49021.0,
SR CAMDEN-SUN-PV,solar,1,,5013.0,
BAKERSFIELD 111-SUN-PV,solar,1,,6029.0,
YADKINVILLE SOLAR-SUN-PV,solar,1,,37197.0,
POTRERO HILLS ENERGY PRODUCERS-LFG-IC,ng,1,,6095.0,
OSCEOLA SOLAR FACILITY-SUN-PV,solar,1,,12097.0,
SMITHFIELD-SUN-PV,solar,1,,37101.0,
ESA SELMA-SUN-PV,solar,1,,37101.0,
MILFORD 2-SUN-PV,solar,1,,49001.0,
WESTERN ANTELOPE BLUE SKY B-SUN-PV,solar,1,,6037.0,
NORTH LANCASTER RANCH-SUN-PV,solar,1,,6037.0,
CENTRAL ANTELOPE DRY RANCH C-SUN-PV,solar,1,,6037.0,
ELEVATION SOLAR C-SUN-PV,solar,1,,6037.0,
LATIGO WIND PARK-WND-WT,wind,1,,49037.0,
CAMP LEJEUNE SOLAR-SUN-PV,solar,1,,37133.0,
PEPPERIDGE FARM BLOOMFIELD-NG-FC,ng,1,,9003.0,
"DESERT WIND FARM, LLC-WND-WT",wind,1,,37143.0,
BEARKAT-WND-WT,wind,1,,48173.0,
WALT DISNEY WORLD SOLAR FACILITY-SUN-PV,solar,1,,12095.0,
GOLDEN WEST POWER PARTNERS LLC-WND-WT,wind,1,,8041.0,
CAROUSEL WIND FARM LLC-WND-WT,wind,1,,8063.0,
RE ASTORIA-SUN-PV,solar,1,,6029.0,
RE ASTORIA 2-SUN-PV,solar,1,,6029.0,
"ENERPARC CA2, LLC-SUN-PV",solar,1,,6021.0,
"COLUMBIA SOLAR ENERGY, LLC-SUN-PV",solar,1,,6013.0,
MASHPEE LANDFILL SOLAR-SUN-PV,solar,1,,25001.0,
NEW CASTLE SOLAR RES-SUN-PV,solar,1,,18065.0,
SCOTLAND SOLAR RES-SUN-PV,solar,1,,18055.0,
NEW HAVEN SOLAR RES-SUN-PV,solar,1,,18147.0,
LANESVILLE SOLAR RES-SUN-PV,solar,1,,18061.0,
ELLETTSVILLE SOLAR RES-SUN-PV,solar,1,,18105.0,
HENRYVILLE SOLAR RES-SUN-PV,solar,1,,18019.0,
SPRING MILL SOLAR RES-SUN-PV,solar,1,,18093.0,
DECATUR CO. SOLAR RES (IN)-SUN-PV,solar,1,,18031.0,
JACKSON CO. SOLAR RES-SUN-PV,solar,1,,18071.0,
JOHNSON CO. SOLAR RES-SUN-PV,solar,1,,18081.0,
BABCOCK SOLAR ENERGY CENTER-SUN-PV,solar,1,,12015.0,
RE ROSEROCK-SUN-PV,solar,1,,48371.0,
OUCHCHY PV1-SUN-PV,solar,1,,37135.0,
TURKEY CREEK PV1-SUN-PV,solar,1,,37131.0,
VAUGHN CREEK PV1-SUN-PV,solar,1,,37091.0,
CLARKSTOWN LANDFILL SOLAR FACILITY-SUN-PV,solar,1,,36087.0,
DAYTONA INTERNATIONAL SPEEDWAY SOLAR-SUN-PV,solar,1,,12127.0,
FIU SOLAR-SUN-PV,solar,1,,12086.0,
MORELOS DEL SOL-SUN-PV,solar,1,,6029.0,
HOOPER SOLAR-SUN-PV,solar,1,,8003.0,
MURPHY FLAT SOLAR-SUN-PV,solar,1,,16073.0,
ORCHARD RANCH SOLAR-SUN-PV,solar,1,,16001.0,
AMERICAN FALLS SOLAR-SUN-PV,solar,1,,16077.0,
AMERICAN FALLS SOLAR II-SUN-PV,solar,1,,16077.0,
"GRANT WIND, LLC-WND-WT",wind,1,,40053.0,
MANATEE SOLAR ENERGY CENTER-SUN-PV,solar,1,,12081.0,
FINDLAY WIND FARM-WND-WT,wind,1,,39063.0,
DOMINO FARMS SOLAR-SUN-PV,solar,1,,26161.0,
FORD WORLD HEADQUARTERS-SUN-PV,solar,1,,26163.0,
GREENWOOD SOLAR FARM-SUN-PV,solar,1,,26147.0,
OXFORD-SUN-PV,solar,1,,25027.0,
SR JENKINS FT LUPTON-SUN-PV,solar,1,,8123.0,
EIGHT FLAGS ENERGY-NG-GT,ng,1,,0.0,
LITTLE ROCK PHAM SOLAR-SUN-PV,solar,1,,6037.0,
ADERA SOLAR-SUN-PV,solar,1,,6039.0,
CES VMT SOLAR-SUN-PV,solar,1,,24043.0,
PECAN SOLAR-SUN-PV,solar,1,,37131.0,
SUNE ROCHESTER-SUN-PV,solar,1,,6071.0,
"CA FLATS SOLAR 130, LLC-SUN-PV",solar,1,,6079.0,
TEQUESQUITE LANDFILL SOLAR PV PROJECT-SUN-PV,solar,1,,6065.0,
CCBC-CATONSVILLE-SUN-PV,solar,1,,24027.0,
OWENS CORNING HEADQUARTERS-SUN-PV,solar,1,,39095.0,
FRONTIER SOLAR LLC-SUN-PV,solar,1,,6099.0,
UI RCP NEW HAVEN FUEL CELL-NG-FC,ng,1,,9009.0,
"CUYAMA SOLAR, LLC-SUN-PV",solar,1,,6083.0,
BUCKTHORN SOLAR 1-SUN-PV,solar,1,,48371.0,
SHOREHAM SOLAR COMMONS-SUN-PV,solar,1,,36103.0,
PORTAGE SOLAR-SUN-PV,solar,1,,18127.0,
MIDDLEBURY SOLAR-SUN-PV,solar,1,,18039.0,
"TWE CHOCOWINITY SOLAR, LLC-SUN-PV",solar,1,,37013.0,
GOLDEN HILLS WIND-WND-WT,wind,1,,6001.0,
INNOVATIVE SOLAR 10-SUN-PV,solar,1,,37087.0,
"INNOVATIVE SOLAR 18, LLC-SUN-PV",solar,1,,37161.0,
"INNOVATIVE SOLAR 26, LLC-SUN-PV",solar,1,,37023.0,
"INNOVATIVE SOLAR 63, LLC-SUN-PV",solar,1,,37079.0,
UI RCP BRIDGEPORT SEASIDE-NG-FC,ng,1,,9001.0,
UI RCP BRIDGEPORT SEASIDE-SUN-PV,solar,1,,9001.0,
INNOVATIVE SOLAR 16-SUN-PV,solar,1,,37089.0,
"SYNCARPHA PALMER, LLC-SUN-PV",solar,1,,25013.0,
"STEEL BRIDGE SOLAR, LLC-SUN-PV",solar,1,,41053.0,
"RIVER BEND SOLAR, LLC-SUN-PV",solar,1,,15586.0,
LOS VIENTOS V WIND POWER-WND-WT,wind,1,,48427.0,
LINDBERG FIELD SOLAR-SUN-PV,solar,1,,6073.0,
CITRUS SOLAR ENERGY CENTER-SUN-PV,solar,1,,12027.0,
AVALON SOLAR II-SUN-PV,solar,1,,4019.0,
"LIVE OAK SOLAR, LLC-SUN-PV",solar,1,,13043.0,
"WHITE PINE SOLAR, LLC-SUN-PV",solar,1,,13269.0,
"FEDERAL ROAD SOLAR 1, LLC CSG-SUN-PV",solar,1,,25023.0,
BWC SWAN POND RIVER CSG-SUN-PV,solar,1,,25005.0,
GRAND VIEW SOLAR TWO-SUN-PV,solar,1,,16039.0,
"CEDAR BLUFF WIND, LLC-WND-WT",wind,1,,20135.0,
PERRY SOLAR FACILITY-SUN-PV,solar,1,,12123.0,
NEISLER STREET SOLAR-SUN-PV,solar,1,,37045.0,
LEOMINSTER-SUN-PV,solar,1,,25027.0,
NORTH ADAMS LANDFILL-SUN-PV,solar,1,,25003.0,
FISHER ROAD SOLAR-SUN-PV,solar,1,,25005.0,
PALMER LANDFILL-SUN-PV,solar,1,,25013.0,
CED AVENAL-SUN-PV,solar,1,,6031.0,
CED DUCOR 1-SUN-PV,solar,1,,6107.0,
CED DUCOR 2-SUN-PV,solar,1,,6107.0,
CED DUCOR 3-SUN-PV,solar,1,,6107.0,
CED DUCOR 4-SUN-PV,solar,1,,6107.0,
"WHITE OAK SOLAR, LLC-SUN-PV",solar,1,,13033.0,
FRESNO SOLAR-SUN-PV,solar,1,,6019.0,
PCA-VALDOSTA MILL-WDS-ST,other,1,,0.0,
PCA-VALDOSTA MILL-BLQ-ST,other,1,,0.0,
AVS LANCASTER 1-SUN-PV,solar,1,,6037.0,
US-TOPCO (SOCCER CENTER)-SUN-PV,solar,1,,6037.0,
SOUTH PLAINS II-WND-WT,wind,1,,48153.0,
SUNFLOWER WIND PROJECT-WND-WT,wind,1,,38059.0,
ELKTON SOLAR-SUN-PV,solar,1,,24015.0,
"KINGBIRD B SOLAR, LLC-SUN-PV",solar,1,,6029.0,
"BLYTHE SOLAR II, LLC-SUN-PV",solar,1,,6065.0,
"BLYTHE SOLAR 110, LLC-SUN-PV",solar,1,,6065.0,
TOWN OF CHESTERTOWN- CHESTERTOWN WWTP-SUN-PV,solar,1,,24029.0,
ONONDAGA COUNTY - METRO WATER BOARD-SUN-PV,solar,1,,36067.0,
