"2016 Form EIA-860 Data - Schedule 3, 'Wind Technology Data' (Operable Units Only)",,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
56377,Duke Energy DEGS Silver Sage Wndpwr LLC,57091,Silver Sage Windpower,WY,Laramie,SSW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,42,42,42,10,2009,20,Suzlon,S88-2100,17.5,2,272
56394,Chevron USA,57093,Casper Wind Farm,WY,Natrona,CWGT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,17,17,17,12,2009,11,GE,1.5 SLE,20,2,262.5
15399,Avangrid Renewables LLC,57094,Streator Cayuga Ridge South,IL,Livingston,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,3,2010,150,Gamesa,G87-2.0,15.5,2,255
15399,Avangrid Renewables LLC,57095,Penascal II Wind Project LLC,TX,Kenedy,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201,201,201,3,2010,84,Mitsubishi,MWT-92/2.4,17.4,2,269
15399,Avangrid Renewables LLC,57096,Star Point Wind Project LLC,OR,Sherman,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.7,98.7,98.7,2,2010,47,Suzlon,S88-2100,15,2,259
15399,Avangrid Renewables LLC,57097,Rugby Wind Power Project,ND,Pierce,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,149,149,149,12,2009,71,Suzlon,S88-2100,15.9,2,259
15399,Avangrid Renewables LLC,57098,Dry Lake Wind LLC,AZ,Navajo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,63,63,63,9,2009,31,Suzlon,S88-2100,13.7,2,259
56410,Mesalands Community College,57106,Mesalands Comm College Wind Turbine,NM,Quay,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,12,2008,1,GE,1.5-77,15,2,262
56409,Milford Wind Corridor Stage II LLC,57107,Milford Wind Corridor Stage II LLC,UT,Beaver,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,5,2011,68,GE,1.5 SLE,19,2,262
56416,Blue Canyon Windpower V LLC,57108,Blue Canyon Windpower V LLC,OK,Caddo,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,10,2009,66,GE,1.5 SLE,17.7,2,262
56417,Meadow Lake Wind Farm LLC,57109,Meadow Lake Wind Farm LLC,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.7,199.7,199.7,10,2009,121,Vestas,V82-1.65,19,2,262
56418,Blackstone Wind Farm LLC,57110,Blackstone Wind Farm LLC,IL,Livingston,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,10,2009,68,GE,1.5 SLE,19,2,262
56419,Lost Lakes Wind Farm LLC,57111,Lost Lakes Wind Farm LLC,IA,Dickinson,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100,100,100,12,2009,61,Vestas,V82-1.65,19,2,262
56420,Meadow Lake Wind Farm II LLC,57112,Meadow Lake Wind Farm II LLC,IN,White,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,8,2010,66,Acciona,AW82/1500,17,2,262.4
56421,Blackstone Wind Farm II LLC,57113,Blackstone Wind Farm II LLC,IL,Livingston,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,8,2010,132,GE,1.5 SLE,19,2,262
56423,Meadow Lake Wind Farm III LLC,57115,Meadow Lake Wind Farm III LLC,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,103.5,103.5,103.5,9,2010,69,GE,1.5 SLE,19,2,262
56246,"Greensburg Wind Farm, LLC",57118,Greensburg,KS,Kiowa,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,12.5,12.5,12.5,2,2010,10,Suzlon,S64-1250,18.9,2,244.4
56415,Wilton Wind II LLC,57120,Wilton Wind II LLC,ND,Burleigh,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.5,49.5,49.5,11,2009,33,GE,1.5 XLE,16.8,3,262.5
56414,Ashtabula Wind II LLC,57121,Ashtabula Wind II LLC,ND,Steele,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,10,2009,80,GE,1.5 XLE,16.8,2,262.5
56592,Idaho Wind Partners 1 LLC,57124,Payne's Ferry,ID,Twin Falls,PFWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,12,2010,14,GE,1.5 XLE,14.6,2,262.4
56592,Idaho Wind Partners 1 LLC,57125,Camp Reed,ID,Elmore,CRWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2010,15,GE,1.5 XLE,14.4,2,262.4
56592,Idaho Wind Partners 1 LLC,57126,Yahoo Creek,ID,Twin Falls,YCWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,12,2010,14,GE,1.5 XLE,14.5,2,262.4
56439,Beaver Ridge Wind LLC,57130,Beaver Ridge Wind,ME,Waldo,BR1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.5,4.5,4.5,11,2008,3,GE,1.5 SLE,19,2,262
56437,Heritage Stoney Corners Wind Farm I LLC,57131,Stoney Corners Wind Farm,MI,Missaukee,SCWF1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,59,59,12,2009,29,Senvion,MM92,15.2,2,320
58672,Everpower Wind Holdings Inc,57135,Big Sky Wind LLC,IL,Bureau,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,240,240,240,2,2011,114,Suzlon,S88-2100,19,2,262.4
56475,"Tuana Springs Energy, LLC",57136,Tuana Springs,ID,Twin Falls,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.8,16.8,16.8,5,2010,8,Suzlon,S88-2100,15.4,2,262.4
56483,Eurus Combine Hills II LLC,57137,Eurus Combine Hills Turbine Ranch 2,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,63,63,63,1,2010,63,Mitsubishi,MWT-62/1.0,19,2,226
58672,Everpower Wind Holdings Inc,57139,Highland Wind Project (PA),PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,62.5,62.5,62.5,8,2009,25,Nordex,N90/2500,22,1,262.4
49893,Invenergy Services LLC,57151,Beech Ridge Energy LLC,WV,Greenbrier,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,1,2010,67,GE,1.5 SLE,17,2,263
56499,Harvest Wind Project TIC,57152,Harvest Wind Project,WA,Klickitat,HWP1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,17.6,2,260
56506,Langford Wind Power LLC,57153,Langford Wind Power,TX,Tom Green,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2009,100,GE,1.5 SLE,18.2,2,262
15399,Avangrid Renewables LLC,57156,Barton Chapel Wind Farm,TX,Jack,BC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,1,2009,60,Gamesa,G87-2.0,12.3,2,269
56514,Windy Flats Partners LLC,57159,Windy Flats Wind Project,WA,Klickitat,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,262.2,262.2,262.2,10,2009,114,Siemens,SWT-2.3-93,15,4,262.4
12199,Montana-Dakota Utilities Co,57171,Cedar Hills Wind Farm,ND,Bowman,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,19.5,19.5,19.5,6,2010,13,GE,1.5 SLE,12,2,262.5
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,67.2,67.2,67.2,12,2012,42,GE,1.6-100,18.7,2,262.4
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.8,23.8,23.8,9,2013,14,GE,1.7-100,18.7,2,262.4
56518,First State Marine Wind,57176,University of Delaware Wind Turbine,DE,Sussex,FSMW,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,2,2,2,7,2010,1,Gamesa,G90-2.0,15.5,2,256
56520,Meadow Lake Wind Farm IV LLC,57177,Meadow Lake Wind Farm IV,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.7,98.7,98.7,10,2010,48,Suzlon,S88-2100,19,2,262.4
57249,EPP Renewable Energy,57182,PPL Frey Farm Landfill Wind,PA,Lancaster,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.2,3.2,3.2,1,2011,2,GE,1.6 XLE,12,2,262.4
10433,Kodiak Electric Assn Inc,57187,Pillar Mountain Wind Project,AK,Kodiak Island,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.5,4.5,4.5,6,2009,3,GE,1.5 SLE,22,2,253
10433,Kodiak Electric Assn Inc,57187,Pillar Mountain Wind Project,AK,Kodiak Island,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.5,4.5,4.5,9,2012,3,GE,1.5 S,22,2,253
49893,Invenergy Services LLC,57188,Vantage Wind Energy LLC,WA,Kittitas,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90,90,90,8,2010,60,GE,1.5 SLE,17.4,2,263
56545,Pattern Operators LP,57189,Lost Creek Wind Energy Facility,MO,DeKalb,LCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,5,2010,100,GE,1.5 XLE,15.6,2,262.4
56545,Pattern Operators LP,57192,Spring Valley Wind Project,NV,White Pine,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,8,2012,66,Siemens,SWT-2.3-101,16.7,2,262.4
56561,Day County Wind LLC,57194,Day County Wind LLC,SD,Day,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,4,2010,66,GE,1.5 XLE,16.8,3,262.5
15500,Puget Sound Energy Inc,57195,Lower Snake River Wind Energy Project,WA,Garfield,LSR 1,OP,Onshore Wind Turbine,WT,Electric Utility,1,342.7,342.7,342.7,2,2012,149,Siemens,SWT-2.3-101,15.6,2,262.4
20856,Wisconsin Power & Light Co,57198,Bent Tree Wind Farm Phase 1,MN,Freeborn,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,201.3,201.3,201.3,2,2011,122,Vestas,V82-1.65,16.3,2,262
20847,Wisconsin Electric Power Co,57199,Glacier Hills,WI,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,162,28,61,12,2011,90,Vestas,V90-1.8,19,2,262.5
56555,FPL Energy Montezuma Wind,57201,FPL Energy Montezuma Winds LLC,CA,Solano,S2.3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.8,36.8,36.8,11,2010,16,Siemens,SWT-2.3-108,19,2,262.4
55963,AE Power Services LLC,57210,Cedar Creek II,CO,Weld,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,248.3,248.3,248.3,3,2011,122,GE,1.5 SLE,19,2,262.4
55963,AE Power Services LLC,57211,Goshen Phase II,ID,Bonneville,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,124.5,124.5,124.5,9,2010,83,GE,1.5-82.5,19,2,262.4
56215,E ON Climate Renewables N America LLC,57212,EC&R Papalote Creek II LLC,TX,San Patricio,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.1,200.1,201,12,2010,109,Siemens,SWT-2.3-101,16.8,2,262.4
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,CAN1,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,3,2009,1,EWT,DW54-900,12.5,2,234
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,CAN2,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,9,2012,1,EWT,DW54-900,12.5,2,234
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,SK4,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,12,2001,1,NEG-Micon,NM52/900,12.5,2,234
56603,Roth Rock Wind Farm LLC,57239,Roth Rock Wind Farm LLC,MD,Garrett,SRRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,8,2011,16,Nordex,N90/2500,19,2,262
56603,Roth Rock Wind Farm LLC,57240,"Roth Rock North Wind Farm, LLC",MD,Garrett,SRRNW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,8,2011,4,Nordex,N90/2500,19,2,262
56612,Kit Carson Windpower LLC,57244,Kit Carson Windpower,CO,Kit Carson,KCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,11,2010,34,GE,1.5 SLE,16.8,2,272
6258,Federated Rural Electric Assn,57248,Welcome Wind Turbine,MN,Martin,WIND1,OP,Onshore Wind Turbine,WT,Electric Utility,1,2.1,2.1,2.1,5,2008,1,Suzlon,S88-2100,19,2,259
9425,Iowa Lakes Electric Coop,57251,Lakota Wind Wind Farm,IA,Kossuth,LAK1,OP,Onshore Wind Turbine,WT,Electric Utility,1,10.5,10.5,10.5,3,2009,7,GE,1.5 SLE,22,2,262
9425,Iowa Lakes Electric Coop,57252,Iowa Lakes Superior Wind Farm,IA,Dickinson,SUP1,OP,Onshore Wind Turbine,WT,Electric Utility,1,10.5,10.5,10.5,4,2009,7,GE,1.5 SLE,22,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2009,1,Fuhrlander,FL 1500-77,14.5,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,GE,1.5 SLE,13.7,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,GE,1.5 SLE,13.7,2,262
56617,Iowa Lakes Community College,57257,Iowa Lakes Community College Wind Farm,IA,Emmet,VMN82,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1,1,1,2,2005,1,Vestas,V82-1.65,18,2,229.6
56630,Texico Wind LP,57258,Texico Wind Ranch LP,NM,Curry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.7,0.7,0.7,12,2003,1,Vestas,V47-660,17.5,1,220
56630,Texico Wind LP,57258,Texico Wind Ranch LP,NM,Curry,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.6,0.6,0.6,12,1999,1,Vestas,V47-660,17.5,1,220
56630,Texico Wind LP,57258,Texico Wind Ranch LP,NM,Curry,3,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.6,0.6,0.6,12,2003,1,Vestas,V47-660,17.5,2,220
56629,Lubbock Wind LLC,57259,Lubbock Wind Ranch,TX,Lubbock,1,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,2,2010,1,Samsung Heavy Industries,S2.5-90,15.9,2,262
56629,Lubbock Wind LLC,57259,Lubbock Wind Ranch,TX,Lubbock,2,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,12,2010,1,Samsung Heavy Industries,S2.5-90,15.9,2,262
56629,Lubbock Wind LLC,57259,Lubbock Wind Ranch,TX,Lubbock,3,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,12,2010,1,Samsung Heavy Industries,S2.5-90,15.9,2,262
59883,NRG Energy Gas & Wind Holdings Inc,57260,Cedro Hill Wind LLC,TX,Webb,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2010,150,GE,1.5 XLE,17,3,262.4
59883,NRG Energy Gas & Wind Holdings Inc,57261,Taloga Wind LLC,OK,Dewey,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,130,130,130,7,2011,54,Mitsubishi,MWT-95/2.4,19,2,262.4
59883,NRG Energy Gas & Wind Holdings Inc,57262,Laredo Ridge Wind LLC,NE,Boone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.9,79.9,79.9,2,2011,54,GE,1.5 XLE,17,3,262.4
56627,DeWind Co.,57263,Little Pringle I Wind Farm,TX,Hutchinson,LP1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,10,2010,5,DeWind,D8.2,19.7,2,262.5
56627,DeWind Co.,57264,Little Pringle II Wind Farm,TX,Hutchinson,LP2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,10,2010,5,DeWind,D8.2,19.7,2,262.5
57170,"EDF Renewable Asset Holdings, Inc.",57268,Chestnut Flats Wind Farm,PA,Blair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,38,38,38,12,2011,19,Gamesa,G90-2.0,19,2,328.1
56642,Grant County Wind LLC,57274,Grant County Wind LLC,MN,Grant,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,8,2010,10,Suzlon,S88-2100,19,2,262.4
59883,NRG Energy Gas & Wind Holdings Inc,57278,Crofton Bluffs Wind LLC,NE,Knox,CWET1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,11,2012,22,Vestas,V90-3.0,20,1,262.4
2770,Terra-Gen Operating Co LLC,57282,Alta Wind Energy Center I,CA,Kern,AW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,1,2011,100,GE,1.5 SLE,22.4,2,262
56625,Flat Water Wind Farm LLC,57283,Flat Water Wind Farm LLC,NE,Richardson,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,12,2010,40,GE,1.5 XLE,25.7,1,262.4
59050,Algonquin Power Co,57284,Minonk Wind Farm,IL,Woodford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,192.3,192.3,11,2012,100,Gamesa,G90-2.0,18.3,2,328.1
59050,Algonquin Power Co,57285,Sandy Ridge Wind Farm,PA,Blair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50,48.2,48.2,2,2012,25,Gamesa,G90-2.0,17.6,2,328.1
14063,Oklahoma Gas & Electric Co,57286,OU Spirit Wind Farm,OK,Woodward,WT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,101.2,101.2,101.2,12,2009,44,Siemens,SWT-2.3-93,17.8,2,264
15399,Avangrid Renewables LLC,57287,Hardscrabble Wind Power LLC,NY,Herkimer,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74,74,74,1,2011,37,Gamesa,G90-2.0,16,2,328
58150,Big Blue Wind Farm LLC (MN),57289,Big Blue,MN,Faribault,BBWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36,36,36,12,2012,18,Gamesa,G97-2.0,19,2,255.9
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,GE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,8,2009,15,GE,1.5 XLE,16.9,2,254
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,SIEM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,8,2009,66,Siemens,SWT-2.3-93,15.8,3,262.4
2770,Terra-Gen Operating Co LLC,57291,Alta Wind Energy Center II,CA,Kern,AW02,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,1,2011,50,Vestas,V90-3.0,22.4,1,262
2770,Terra-Gen Operating Co LLC,57292,Alta Wind Energy Center III,CA,Kern,AW03,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,2,2011,50,Vestas,V90-3.0,22.4,1,262
2770,Terra-Gen Operating Co LLC,57293,Alta Wind Energy Center IV,CA,Kern,AW04,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,4,2011,34,Vestas,V90-3.0,22.4,1,262
2770,Terra-Gen Operating Co LLC,57294,Alta Wind Energy Center V,CA,Kern,AW05,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,168,168,168,4,2011,56,Vestas,V90-3.0,22.4,1,262
56654,Carleton College,57296,Carleton College,MN,Rice,WIND1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,9,2004,1,Vestas,V82-1.65,16,4,230
56654,Carleton College,57296,Carleton College,MN,Rice,WIND2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,10,2011,1,GE,1.6 XLE,16,4,262.4
14354,PacifiCorp,57299,Dunlap,WY,Carbon,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,111,111,111,10,2010,74,GE,1.5 SLE,19,2,262
56661,Criterion Power Partners LLC,57300,Criterion,MD,GARRETT,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,70,70,70,12,2010,28,Clipper,Liberty C93,18.3,2,262.4
56665,Dutch Energy Corporation,57301,Dutch Wind Energy,CA,Riverside,DEC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8,8,8,8,1994,20,NedWind,NEDWIND 40,15,1,131
56664,Garnet Energy Corporation,57302,Garnet Wind Energy Center,CA,Riverside,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.5,6.5,6.5,6,2009,13,NedWind,NEDWIND 40,15,1,131
56667,Loraine Windpower Project,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75,75,75,10,2009,50,GE,1.5 SLE,17,2,262
56667,Loraine Windpower Project,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75,75,75,10,2009,50,GE,1.5 SLE,17,2,262
56662,Cedar Point LLC,57315,Cedar Point Wind,CO,Lincoln,1-139,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,252,252,252,5,2011,139,Vestas,V90-1.8,19,2,265
15399,Avangrid Renewables LLC,57319,Big Horn Wind II,WA,Klickitat,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50,50,50,1,2011,25,Gamesa,G90-2.0,13.5,2,262
15399,Avangrid Renewables LLC,57320,Juniper Canyon I Wind Project,WA,Klickitat,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.2,151.2,151.2,3,2011,126,Mitsubishi,MWT-95/2.4,14,2,262.4
56678,FPL Energy Illinois Wind LLC,57325,FPL Energy Illinois Wind LLC,IL,DeKalb,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,217.5,217.5,217.5,12,2009,145,GE,1.5 XLE,17.9,2,262.4
56680,Diamond Shamrock Refining Company LP,57326,Sunray Wind I,TX,Moore,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.5,49.5,49.5,9,2009,33,GE,1.5 SLE,18.3,2,270
56682,Duke Energy Top Of the World WindPower,57327,Top of the World Windpower Project,WY,Converse,TOTW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,10,2010,110,GE,1.5 SLE,14.6,2,272
14063,Oklahoma Gas & Electric Co,57332,Crossroads Wind Farm,OK,Dewey,Jan-98,OP,Onshore Wind Turbine,WT,Electric Utility,1,227,227,227,1,2012,98,Siemens,SWT-2.3-101,17.8,2,264
15399,Avangrid Renewables LLC,57333,Leaning Juniper Wind Power II,OR,Gilliam,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201,201,201,3,2011,117,GE,1.5 SLE,14,2,255
56684,White Oak Energy LLC,57342,White Oak Energy LLC,IL,McLean,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,6,2011,100,GE,1.5 XLE,16.8,3,262.5
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,19,2,262.4
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,12,2010,48,GE,1.5 XLE,16.8,2,262.4
56688,Baldwin Wind LLC,57347,Baldwin Wind LLC,ND,Burleigh,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,64,GE,1.6 XLE,16.8,2,262.5
56689,RENEW Energy Inc,57351,Uilk Wind LLC,MN,Pipestone,FA01,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213
56689,RENEW Energy Inc,57351,Uilk Wind LLC,MN,Pipestone,FA02,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213
56689,RENEW Energy Inc,57351,Uilk Wind LLC,MN,Pipestone,FA03,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213
56693,Fox Island Wind LLC,57354,Fox Island Wind LLC,ME,Knox,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.5,4.5,4.5,11,2009,3,GE,1.5 SLE,14.5,2,262
56698,Red Mesa Wind LLC,57357,Red Mesa Wind LLC,NM,Sandoval,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,64,GE,1.6 SLE,14,2,262
56699,CPV Keenan II Renewable Energy Co LLC,57358,Keenan II Renewable Energy Co LLC,OK,Woodward,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,12,2010,66,Siemens,SWT-2.3-101,18,3,262.4
57170,"EDF Renewable Asset Holdings, Inc.",57374,Lakefield Wind Project LLC,MN,Jackson,LAKE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,205.5,205.5,205.5,10,2011,137,GE,1.5 SLE,19,2,262.4
56713,Adams Wind Generations LLC,57375,Adams Wind Generations LLC,MN,Meeker,AWG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,3,2011,12,Alstom,ECO86,17.7,3,262.4
15399,Avangrid Renewables LLC,57379,Dry Lake Wind II LLC,AZ,Navajo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,65.1,65.1,65.1,12,2010,31,Suzlon,S88-2100,13.7,2,255
15399,Avangrid Renewables LLC,57380,New England Wind LLC,MA,Berkshire,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28.5,28.5,28.5,12,2012,19,GE,1.5 SLE,16.7,2,213
59883,NRG Energy Gas & Wind Holdings Inc,57385,Community Wind North LLC,MN,Lincoln,34505,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,5,2011,12,Clipper,Liberty C96,19,2,262.4
56715,Ridgewind Power Partners LLC,57386,Ridgewind,MN,Pipestone,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.3,25.3,25.3,1,2011,11,Siemens,SWT-2.3-93,19,2,262.4
