Speed bin (m/s),AK,CO,WY,IL,IA,MN,WI,VT,MA,CA,NE,TN,WA,SD,TX,OR,NY,KS,PA,MI,WV,ND,OK,NM,OH,NJ,ID,MT,HI,NH,ME,MO,IN,UT,AZ,DE,NV,MD,RI,NC,CT,Offshore
25.900000000000002,0.43409998964730734,0.3986850699816059,0.42287662715826924,0.358563414737018,0.319620292251118,0.3825758066003464,0.3537369631548581,0.4117926379980673,0.4000506547034853,0.42486196541445354,0.3385058929021373,0.41831457869084343,0.38683614434071295,0.3815428023342184,0.3845293317993492,0.36883549362525714,0.37645482525904905,0.36097385309317576,0.3885807238846248,0.3504184314263545,0.4175794571292365,0.37458034301087095,0.35115670339436617,0.39046194552598296,0.29000213258253693,0.4172846674395236,0.31763284587634655,0.4153453152519618,0.35071219206960197,0.41104833191836276,0.4009012199052344,0.3762675900414079,0.33843148150874974,0.3323452413170731,0.39665020996384925,0.2831538807598684,0.248981874913555,0.40554691442294477,0.3992664260396465,0.39767387626756157,0.3917425668835487,0.3523035184331552
25.91,0.43375517912626427,0.3983588667478534,0.4225378225679729,0.358261729636066,0.31934455340268464,0.3822611233838732,0.3534397222317639,0.41146199702342323,0.3997259324295211,0.42452893201610814,0.33821368111544614,0.41797888947580275,0.38652075739257474,0.3812284031578975,0.3842125567200167,0.36852958340379427,0.3761429698560069,0.360670388832832,0.3882603418834373,0.35011864021306816,0.41724291239497086,0.37426783448533507,0.3508581716417098,0.3901422320388347,0.2897432474891302,0.4169475054667826,0.3173573160623846,0.41500816730571066,0.35042002397897676,0.4107168829864096,0.4005745935699419,0.37595504728216156,0.3381436837953802,0.3320608193836865,0.39632547691615916,0.2828976049560389,0.24875145634809034,0.40521564587555237,0.39893575632721534,0.39734241182965313,0.3914165887849784,0.35178774075335373
25.92,0.4334106360178539,0.39803293913124826,0.42219928510289273,0.3579603223117881,0.3190690873333374,0.3819467112300171,0.35314275385207505,0.41113161702714485,0.3994014785395891,0.4241961466884331,0.3379217574056545,0.41764346488964765,0.3862056355258443,0.38091427610076417,0.3838960554433275,0.36822394315958024,0.37583138769551405,0.360367203524056,0.38794023643780107,0.3498191385815684,0.41690663726704325,0.37395560578319287,0.35055992253561225,0.38982278949272364,0.28948464137300367,0.41661061586941245,0.31708206295926156,0.41467129650380447,0.3501281180378426,0.41038569883134973,0.4002482377424448,0.3756427810032508,0.33785615940535285,0.33177667331040706,0.3960010185886698,0.28264161087590123,0.24852130686993834,0.40488465368377413,0.39860537535210316,0.3970112449723383,0.391090898001042,0.35127109783535126
25.93,0.43306636034450985,0.3977072870806405,0.4218610147770644,0.3576591926339182,0.318793893853645,0.3816325700687398,0.3528460578911372,0.4108014980249771,0.3990772930012481,0.42386360948377133,0.337630121580064,0.41730830494935994,0.38589077869151234,0.3806004210889513,0.3835798278964896,0.3679185728016291,0.3755200786946245,0.36006429703735726,0.3876204074778103,0.3495199263542278,0.416570631746948,0.3736436567999115,0.3502619559202357,0.38950361783346354,0.2892263139735709,0.41627399864114023,0.3168070863627378,0.41433470282202073,0.349836474141624,0.410054779459579,0.39992215239419415,0.37533079111154255,0.3375689081833842,0.3314928029214206,0.39567683492919853,0.28238589824717625,0.24829142617021369,0.40455393781247795,0.39827528303285553,0.3966803755811469,0.3907654944444793,0.35075663875941426
25.94,0.43272235212756915,0.39738191054400196,0.42152301160343586,0.3573583404716065,0.31851897277384394,0.38131869982922045,0.3525496342237121,0.4104716400315838,0.39875337578114567,0.42353132045334696,0.337338773445582,0.41697340967082264,0.3855761868397394,0.3802868380478179,0.3832638740059249,0.3676134722382554,0.37520904276964084,0.3597616692426546,0.3873008549327432,0.34922100335296735,0.4162348958351202,0.37333198743026197,0.3499642716392327,0.38918471700602264,0.2889682650301611,0.41593765377465164,0.3165323860682839,0.41399838623514806,0.34954509218513485,0.40972412487642684,0.39959633749568657,0.3750190775131797,0.3372819299737228,0.3312092080405191,0.395352925884692,0.2821304667975126,0.24806181394017474,0.4042234982255761,0.39794547928719,0.39634980354088284,0.3904403780272205,0.3502428375507222
25.95,0.43237861138727773,0.39705680946843114,0.4211852755938728,0.3570577656934232,0.318244323903843,0.38100510043986113,0.35225348272398216,0.4101420430605526,0.39842972684502354,0.42319927964727017,0.3370477128087255,0.416638779068826,0.3852618599198608,0.3799735269019536,0.38294819369727456,0.36730864137707747,0.3748982798361181,0.3594593200092801,0.3869815787310677,0.3489223693992597,0.4158994295309416,0.37302059756832306,0.34966686953575044,0.38886608695452884,0.2887104942820208,0.4156015812615963,0.316257961871083,0.4136623467169909,0.34925397206258246,0.4093937350861614,0.3992707930164693,0.37470764011358626,0.3369952246201533,0.330925888491104,0.3950292914012314,0.2818753162544897,0.24783246987122523,0.40389333488602996,0.39761596403200067,0.39601952873562996,0.39011554866039155,0.34972969403455834
25.96,0.4320351381427935,0.39673198380015634,0.4208478067591625,0.356757468167361,0.317969947053224,0.38069177182828917,0.3519576032655525,0.40981270712439855,0.3981063461577208,0.4228674871145403,0.3367569394756224,0.4163044131570708,0.384947797880389,0.37966048757518156,0.3826327868954014,0.3670040801250211,0.37458778980886753,0.35915724920598147,0.38666257880044386,0.34862402431413164,0.4155642328327444,0.37270948710748464,0.3493697494524327,0.38854772762227263,0.2884530014683158,0.41526578109259127,0.31598381356603295,0.4133265842403735,0.3489631136675697,0.40906361009199355,0.3989455189251435,0.3743964788174696,0.3367087919659981,0.33064284409618777,0.39470593142403526,0.28162044634561906,0.24760339365491502,0.4035634477558535,0.3972867371833619,0.39568955104875414,0.38979100625431673,0.34921568057172436
25.97,0.4316919324121917,0.39640743348454066,0.42051060510901916,0.35645744776083943,0.31769584203124535,0.3803787139213618,0.351661995721455,0.40948363223456996,0.39778323368317836,0.4225359429030519,0.3364664532520161,0.4159703119481737,0.384634000669019,0.37934771999056327,0.3823176535243948,0.366699788388323,0.37427757260196004,0.3588554567009262,0.38634385506772867,0.3483259679181679,0.4152293057378157,0.3723986559404517,0.3490729112314237,0.38822963895171164,0.28819578632813386,0.4149302532572264,0.3157099409477493,0.41299109877714446,0.34867251689309936,0.4087337498960817,0.3986205151893697,0.37408559352882526,0.3364226318541216,0.330360074678398,0.3943828458974647,0.2813658567983469,0.24737458498294168,0.40323383679611857,0.39695779865653275,0.3953598703629082,0.3894667507185241,0.348703854254362
25.98,0.431348994212469,0.3960831584660852,0.42017367065208683,0.35615770434070687,0.31742200864684417,0.38006592664516936,0.35136665996415106,0.4091548184014512,0.397460389384442,0.4222046470595971,0.33617625394326667,0.4156364754536712,0.38432046823263033,0.37903522407040097,0.3820027935075732,0.3663957660725341,0.3739676281287295,0.3585539423617041,0.38602540745897895,0.3480282000315129,0.414894648242402,0.3720881039592473,0.34877635471437085,0.38791182088447407,0.28793884860048513,0.41459499774406783,0.3154363438105667,0.4126558902981809,0.34838218163157597,0.4084041544995359,0.3982957817758705,0.3737749841509394,0.33613674412693145,0.3300775800599786,0.39406003476502616,0.2811115473400554,0.2471460435471513,0.4029045019669581,0.39662914836596047,0.3950304865600348,0.3891427819617479,0.3481926850793279
25.990000000000002,0.4310063235595477,0.3957591586884335,0.4198370033959459,0.3558582377732449,0.3171484467086388,0.3797534099250391,0.3510715958655351,0.40882626563436897,0.3971378132236679,0.42187359962987164,0.33588634135435497,0.41530290368402467,0.384007200517292,0.37872299973624224,0.38168820676748916,0.36609201308252326,0.37365795630177767,0.3582527060553309,0.3857072358994566,0.3477307204738749,0.414560260341714,0.3717778310552168,0.34848007974242795,0.3875942733613629,0.28768218802430523,0.4142600145406634,0.31516302194854234,0.4123209587733928,0.34809210777481003,0.408074823902423,0.39797131865043633,0.37346465058639333,0.335851128626383,0.3297953600627938,0.3937374979693765,0.280857517698065,0.24691776903954005,0.4025754432275716,0.396300786225285,0.3947013995213706,0.38881909989193425,0.3476821728579305
26.0,0.43066392046828056,0.39543543409437515,0.4195006033471158,0.3555590479241705,0.31687515602493127,0.3794411636855386,0.3507768032969371,0.40849797394159537,0.3968155051621254,0.42154280065847793,0.3355967152898849,0.41496959664862476,0.3836941974682659,0.3784110469088831,0.3813738932259317,0.36578852932248074,0.3733485570329765,0.3579517476482513,0.38538934031363103,0.34743352906452807,0.41422614202993063,0.3714678371190308,0.3481840861562582,0.3872769963223593,0.2874258043384567,0.4139253036335465,0.3148899751554579,0.4119863041717274,0.3478022952140207,0.40774575810377045,0.39764712577792866,0.37315459273706675,0.3355657851939811,0.32951341450832994,0.39341523545232604,0.2806037675996368,0.24668976115225502,0.4022466605362284,0.3959727121473426,0.3943726091274501,0.38849570441624376,0.34717078593772505
26.01,0.43032178495245443,0.39511198462584973,0.4191644705110602,0.3552601346586397,0.31660213640370977,0.3791291878504799,0.35048228212912647,0.4081699433303528,0.3964934651602008,0.42121225018892955,0.33530737555408574,0.4146365543557952,0.38338145903001,0.3780993655083719,0.3810598528039309,0.36548531469592105,0.37303943023347214,0.3576510670063421,0.3850717206251838,0.34713662562231573,0.41389229330020316,0.3711581220406888,0.3478883737960369,0.3869599897066269,0.2871696972817305,0.41359086500824016,0.31461720322482156,0.411651926461173,0.34751274383983866,0.4074169571015707,0.39732320312228403,0.37284481050414076,0.33528071367078327,0.329231743217698,0.39309324715484284,0.28035029677197343,0.2464620195775953,0.40191815385027196,0.3956449260441698,0.3940441152581086,0.3881725954410559,0.3466615893982472
26.02,0.42997991702479543,0.3947888102239514,0.4188286048921917,0.354961497841251,0.3163293876526513,0.37881748234292273,0.35018803223231476,0.40784217380681875,0.39617169317740264,0.4208819482636556,0.33501832195081593,0.4143037768127985,0.38306898514618315,0.3777879554540131,0.3807460854217618,0.3651823691056873,0.37273057581368896,0.357350663994916,0.3847543767570121,0.34684000996565345,0.4135587141446608,0.37084868570952334,0.3475929425014551,0.38664325345251516,0.2869138665928483,0.4132566986492622,0.31434470594987096,0.4113178256087642,0.34722345354231,0.40708842089278663,0.3969995506465192,0.37253530378810257,0.3349959138974026,0.3289503460116372,0.3927715330170567,0.2800971049422223,0.2462345440080137,0.40158992312612485,0.3953174278270078,0.3937159177924867,0.3878497728719737,0.34615304922072143
26.03,0.4296383166969724,0.394465910828932,0.41849300649387544,0.35466313733604793,0.31605690957912325,0.37850604708517804,0.34989405347615876,0.4075146653761293,0.39585018917236375,0.4205518949240045,0.334729554283565,0.41397126402583906,0.3827567757596469,0.37747681666437033,0.38043259099894655,0.3648796924539537,0.37242199368333273,0.3570505384787237,0.3844373086312326,0.34654368191253143,0.41322540455441337,0.3705395280142024,0.3472977921117222,0.3863267874975637,0.28665831201046404,0.41292280454012864,0.3140724831235751,0.4109840015805846,0.34693442421089815,0.40676014947335437,0.39667616831273406,0.37222607248874795,0.33471138571401027,0.32866922271051613,0.3924500929782627,0.2798441918374759,0.24600733413611695,0.40126196831929206,0.3949902174063057,0.39338801660903355,0.38752723661382604,0.34564516520277105
26.04,0.42929698397960214,0.39414328638020557,0.4181576753184341,0.3543650530065229,0.31578470199018727,0.3781948819988123,0.34960034572976406,0.4071874180423847,0.39552895310284725,0.42022209021024953,0.3344410723554567,0.4136390160000689,0.3824448308124713,0.37716594905727063,0.38011936945426006,0.36457728464222977,0.3721136837513946,0.35675069032195816,0.3841205161691857,0.3462476412805178,0.4128923645195576,0.370230648842734,0.34700292246556913,0.38601059177850583,0.28640303327316596,0.4125891826633593,0.31380053453863693,0.41065045434177294,0.3466456557344882,0.4064321428381894,0.39635305608211713,0.37191711650518544,0.33442712896033877,0.3283883731343369,0.3921289269769258,0.2795915571847757,0.2457803896546679,0.40093428938436587,0.3946632946917252,0.3930604115855105,0.3872049865706735,0.3451379371386408
26.05,0.4289559188822526,0.3938209368163517,0.41782261136715215,0.35406724471561934,0.31551276469260037,0.3778839870046501,0.34930690886168736,0.4068604318086527,0.39520798492574843,0.419892534161591,0.3341528759692516,0.4133070327395909,0.382133150245937,0.3768553525498075,0.3798064207057322,0.36427514557136287,0.37180564592615384,0.3564511193882569,0.38380399929143805,0.3459518878867613,0.4125595940291794,0.3699220480824685,0.34670833340125085,0.3856946662312718,0.28614803011947815,0.41225583300048085,0.31352885998749547,0.41031718385652544,0.34635714800138884,0.4061044009811894,0.3960302139149482,0.3716084357358391,0.3341431434756843,0.3281077971027364,0.3918080349506838,0.27933920071111185,0.24555371025658568,0.4006068862750294,0.39433665959214376,0.39273310259899463,0.38688302264581054,0.3446298317288938
26.060000000000002,0.42861512141344826,0.39349886207512,0.41748781464028,0.35376971232573606,0.3152410974928178,0.3775733620227784,0.3490137427399405,0.4065337066769737,0.3948872845970999,0.419563226816162,0.33386496492734985,0.4129753142474645,0.38182173400053965,0.37654502705834486,0.3794937446706518,0.36397327514154243,0.37149788011518275,0.35615182554070585,0.38348775791778794,0.34565642154799425,0.4122270930713603,0.3696137256201033,0.34641402475655036,0.3853790107909937,0.28589330228786247,0.4119227555320319,0.3132574592623284,0.4099841900881014,0.34606890089933656,0.4057769238952399,0.39570764177060375,0.37130003007845336,0.33385942909891,0.32782749443499,0.3914874168363518,0.2790871221434271,0.24532729563494746,0.40027975894406154,0.3940103120156593,0.3924060895258831,0.3865613447417706,0.344123917293749
26.07,0.42827459158067405,0.3931770620934336,0.41715328513703887,0.35347245569872954,0.3149697001969958,0.37726300697255016,0.3487208472319929,0.4062072426483647,0.39456685207207554,0.4192341682110313,0.3335773390317943,0.412643860525709,0.3815105820159932,0.37623497249852067,0.37918134126557057,0.3636716732523029,0.3711903862253487,0.35585280864184204,0.3831717919672679,0.34536124208053554,0.4118948616331801,0.3693056813416858,0.3461199963687808,0.3850636253920082,0.2856388495167205,0.41158995023756717,0.3129863321550542,0.4096514729988265,0.3457809143154979,0.4054497115722181,0.39538533960756045,0.3709918994300951,0.33357598566844815,0.3275474649500131,0.3911670725699262,0.2788353212086176,0.2451011454829894,0.39995290734334044,0.39368425186959344,0.3920793722418956,0.38623995276032963,0.3436186581700993
26.080000000000002,0.4279343293903789,0.3928555368073931,0.41681902285562433,0.35317547469591726,0.3146985726109933,0.37695292177258755,0.3484282222047745,0.4058810397228234,0.3942466873049931,0.41890535838220966,0.3332899980842723,0.4123126715753082,0.3811996942312334,0.37592518878525,0.3788692104063065,0.36337033980252686,0.37088316416281913,0.3555540685536566,0.38285610135814874,0.3450663493002926,0.41156289970072213,0.3689979151326159,0.34582624807478823,0.3847485099678607,0.28538467154439484,0.41125741709566155,0.3127154784573343,0.40931903255009744,0.34549318813647234,0.4051227640029966,0.3950633073833989,0.37068404368715757,0.3332928130223032,0.3272677084663642,0.3908470020865879,0.27858379763353425,0.2448752594941073,0.39962633142384785,0.3933584790604955,0.3917529506220788,0.3859188466025094,0.34311405413886137
26.09,0.42759433484798126,0.3925342861522807,0.41648502779321156,0.3528787691780807,0.3144277145403751,0.3766431063407857,0.34813586752467984,0.4055550978993334,0.39392679024932,0.41857679736465103,0.3330029418861193,0.4119817473962156,0.380889070584422,0.3756156758327289,0.3785573520079473,0.36306927469044886,0.37057621383306394,0.3552556051375988,0.38254068600794344,0.3447717430227659,0.41123120725907725,0.3686904268776513,0.3455327797109557,0.3844336644513094,0.2851307681091714,0.41092515608391494,0.3124448979605756,0.4089868687023863,0.34520572224829643,0.4047960811774493,0.3947415450548085,0.37037646274536445,0.333009910998055,0.32698822480224776,0.3905272053207066,0.2783325511449861,0.2446496373618586,0.3993000311356735,0.39303299349414667,0.39142682454081,0.3855980261685823,0.3426085679150499
26.1,0.4272546079578721,0.3922133100625632,0.4161512999459587,0.3525823390054684,0.3141571257904132,0.3763335605943157,0.34784378305756963,0.4052294171758674,0.3936071608576749,0.41824848519225877,0.3327161702383209,0.4116510879873575,0.3805787110129495,0.37530643355443805,0.37824576598485404,0.36276847781365845,0.3702695351408594,0.3549574182545775,0.38222554583341034,0.34447742306304985,0.4108997842923482,0.3683832164609093,0.3452395911132049,0.3841190887743281,0.2848771389492808,0.41059316717895555,0.31217459045593254,0.40865498141524376,0.34491851653644534,0.40446966308445387,0.39442005257759094,0.37006915649977257,0.3327272794328603,0.326709013775516,0.39020768220584445,0.27808158146974077,0.24442427877996242,0.3989740064280187,0.3927077950755635,0.39110099387179964,0.3852774913580742,0.3421052757527652
26.11,0.42691514872342007,0.391892608471897,0.41581783930901217,0.3522861840377995,0.31388680616609027,0.37602428444962954,0.347551968668775,0.4049039975493927,0.3932877990818337,0.4179204218978895,0.3324296829415163,0.41132069334663846,0.3802686154534396,0.3749974618631462,0.37793445225066513,0.3624679490691036,0.3699631279902922,0.35465950776496613,0.3819106807505579,0.3441833892358371,0.4105686307836539,0.368076283765871,0.3449466821170002,0.3838047828681111,0.28462378380290054,0.41026145035644535,0.31190455573431,0.40832337064730445,0.3446315708858372,0.4041435097118977,0.39409882990666445,0.3697621248447756,0.33244491816345706,0.326430075203672,0.3898884326747601,0.27783088833452724,0.24419918344230163,0.3986482572492012,0.3923828837090022,0.3907754584880966,0.38495724206976917,0.3416026380010129
26.12,0.42657595714697516,0.39157218131313104,0.41548464587650974,0.35199030413426613,0.313616755472101,0.3757152778224616,0.3472604242231,0.4045788390158744,0.3929687048727316,0.41759260751335636,0.33214347979599973,0.41099056347094476,0.37995878384175186,0.3746887606709131,0.37762341071829897,0.3621676883530939,0.3696569922847617,0.35436187352860427,0.381596090674647,0.3438896413554202,0.4102377467151336,0.36776962867538443,0.34465405255735054,0.3834907466630756,0.284370702408156,0.40993000559108317,0.31163479358636414,0.40799203635628994,0.34434488518083506,0.40381762104668095,0.3937778769960677,0.3694553676741076,0.33216282702616584,0.3261514089038719,0.3895694566594118,0.2775804714660368,0.24397435104292292,0.39832278354665823,0.3920582592979617,0.3904502182620897,0.3846372782017127,0.341099111042989
26.13,0.4262370332298732,0.39125202851831126,0.41515171964158637,0.3516946991535369,0.31334697351285534,0.3754065406278344,0.3469691495848247,0.4042539415702805,0.39264987818046837,0.41726504206943393,0.3318575606017248,0.4106606983561498,0.3796492161129863,0.3743803298890943,0.3773126412999587,0.36186769556130405,0.36935112792698505,0.35406451540480155,0.38128177552019593,0.3435961792356955,0.4099071320679515,0.3674632510716681,0.34436170226881335,0.38317698008886675,0.2841178945031231,0.4095988328566102,0.31136530380250643,0.407660978499014,0.3440584593052509,0.40349199707472194,0.3934571937989641,0.3691488848808463,0.3318810058568935,0.32587301469292784,0.3892507540909623,0.27733033059092593,0.24374978127603886,0.39799758526695184,0.39173392174518823,0.39012527306551326,0.3843175996512157,0.34059778377464317
26.14,0.42589837697243993,0.3909321500186832,0.4148190605963767,0.3513993689537598,0.31307746009248016,0.37509807278005985,0.3466781446177081,0.4039293052065855,0.39233131895431084,0.416937725595862,0.33157192515830514,0.410331097997117,0.3793399122014859,0.3740721694283431,0.3770021439071344,0.3615679705887769,0.3690455348189988,0.3537674332523406,0.38096773520098287,0.34330300269016495,0.40957678682230025,0.3671571508363142,0.34406963108549615,0.3828634830743599,0.28386535982582906,0.40926793212581264,0.3110960861729046,0.4073301970313853,0.34377229314234725,0.4031666377809603,0.3931367802676455,0.3688426763574165,0.3315994544911348,0.32559489238730954,0.3889323248997816,0.2770804654358171,0.2435254738360281,0.3976726623557716,0.39140987095267865,0.38980062276944916,0.38399820631485826,0.34009711020583394
26.150000000000002,0.4255599883739951,0.3906125457446977,0.414486668732021,0.3511043133925651,0.31280821501482176,0.37478987419274457,0.34638740918499117,0.4036049299177754,0.3920130271426976,0.4166106581213494,0.33128657326501887,0.4100017623877056,0.3790308720408407,0.37376427919861543,0.376691918450608,0.3612685133299269,0.36874021286216435,0.3534706269294796,0.3806539696300505,0.3430101115319394,0.40924671095740606,0.36685132785029206,0.34377783884106106,0.38255025554766564,0.2836130981142551,0.40893730337052747,0.3108271404874854,0.4069996919084131,0.343486386574842,0.40284154314936216,0.39281663635353625,0.3685367419955937,0.33131817276397646,0.3253170418031479,0.38861416901545104,0.27683087572730125,0.24330142841743696,0.3973480147579399,0.3910861068216848,0.38947626724433104,0.38367909808849343,0.3395970900948364
26.16,0.42522186743285695,0.39029321562601293,0.41415454403866814,0.3508095323270689,0.3125392380834484,0.3744819447787924,0.3460969431494003,0.4032808156958513,0.39169500269324264,0.4162838396735788,0.33100150472081025,0.4096726915207739,0.37872209556389147,0.3734566591091722,0.3763819648404558,0.36096932367854356,0.36843516195716963,0.353174096293956,0.3803404787197093,0.34271750557374137,0.4089169044515326,0.3665457819939517,0.34348632536872664,0.38223729743613255,0.2833611091063375,0.40860694656164553,0.3105584665359368,0.4066694630842101,0.3432007394849093,0.4025167131629239,0.3924967620071975,0.3682310816865072,0.3310371605100985,0.3250394627562369,0.3882962863667675,0.27658156119193933,0.2430776447149805,0.3970236424174154,0.3907626292527163,0.38915220635994763,0.3833602748672511,0.3390977231967569
26.17,0.4248840141463457,0.3899741595914987,0.4138226865054804,0.3505150256138751,0.31227052910165215,0.3741742844504078,0.34580674637314923,0.40295696253183383,0.39137724555273834,0.41595727027920987,0.3307167193242921,0.40934388538818384,0.37841358270273284,0.3731493090685831,0.3760722829860518,0.36067040152779417,0.3681303820040336,0.35287784120298915,0.3800272623815404,0.34242518462790716,0.4085873672819845,0.3662405131470264,0.3431950905012703,0.38192460866635086,0.28310939253996903,0.40827686166911614,0.3102900641077096,0.4063395105119966,0.3429153517541843,0.4021921478036765,0.3921771571783308,0.36792569532064334,0.33075641756377794,0.3247621550620359,0.38797867688174614,0.2763325215562639,0.24285412242354282,0.3966995452772964,0.39043943814554527,0.388828439985446,0.3830417365455413,0.3385974642928236
26.18,0.42454642851078883,0.38965537756924096,0.4134910961206376,0.35022079310907983,0.31200208787245187,0.37386689311909993,0.3455168187179432,0.40263337041576774,0.39105975566716045,0.41563094996388417,0.33043221687374946,0.4090153439808055,0.3781053333887169,0.37284222898473074,0.37576287279607246,0.3603717467702273,0.36782587290210944,0.35258186151328336,0.3797143205264011,0.34213314850639054,0.40825809942511315,0.36593552118863715,0.3429041340710324,0.3816121891641567,0.28285794815300175,0.40794704866195164,0.31002193299202097,0.40600983414410563,0.342630223263765,0.4018678470526901,0.3918578218157821,0.3676205827878495,0.3304759437588908,0.3244851185356727,0.38766134048762524,0.2760837565467813,0.24263086123817917,0.3963757232798266,0.3901165333992098,0.38850496798933587,0.3827234830170587,0.3380994054327194
26.19,0.4242091105215239,0.3893368694865442,0.4131597728713414,0.3499268346682728,0.3117339141985945,0.3735597706956857,0.3452271600449809,0.4023100393367254,0.3907425329816706,0.4153048787522279,0.3301479971671408,0.4086870672885211,0.3777973475524568,0.3725354187648128,0.3754537341784987,0.36007335929777645,0.3675216345500877,0.35228615708103095,0.3794016530644263,0.34184139702076466,0.4079291008563187,0.365630805997295,0.34261345590991826,0.3813000388546349,0.2826067756832472,0.40761750750823045,0.30975407297785507,0.4056804339319853,0.3423453538942153,0.40154381089007707,0.3915387558675457,0.3673157439773367,0.33019573892891485,0.324208352991945,0.38734427711086905,0.27583526588997304,0.24240786085411592,0.396052176366397,0.389793914912017,0.38818179023949184,0.38240551417478563,0.3376019990270598
26.2,0.4238720601729035,0.3890186352699362,0.4128287167438192,0.34963315014654184,0.3114660078825584,0.373252917090293,0.3449377702149582,0.4019869692828115,0.390425577440621,0.4149790566678579,0.32986406000210206,0.4083590553002294,0.3774896251238302,0.3722288783153466,0.3751448670406203,0.3597752390017625,0.367217666846,0.3519907277619154,0.3790892599050334,0.3415499299822252,0.40760037155005663,0.36532636745090497,0.34232305584940137,0.38098815766212335,0.28235587486847985,0.4072882381751024,0.3094864838539665,0.4053513098262046,0.3420607435255686,0.40122003929499817,0.39121995928076864,0.3670111787776837,0.32991580290693295,0.32393185824532433,0.38702748667717185,0.2755870493122978,0.2421851209667526,0.3957289044775518,0.3894715825815479,0.38785890660315786,0.382087829910996,0.33710369354502634
26.21,0.4235352774582993,0.3887006748451711,0.4124979277233285,0.34933973939847457,0.31119836872655476,0.3729463322123643,0.3446486490880704,0.4016641602411672,0.3901088889875575,0.4146534837333839,0.3295804051759476,0.4080313080038497,0.3771821660319825,0.3719226075421719,0.37483627128903907,0.3594773857728975,0.3669139696872224,0.35169557341111385,0.3787771409569256,0.3412587472015929,0.40727191147983965,0.3650222054267689,0.34203293372052557,0.3806765455102161,0.2821052454464368,0.4069592406287923,0.30921916540888167,0.40502246177645596,0.34177639203732973,0.40089653224566446,0.3909014320017537,0.3667068870768393,0.3296361355256344,0.3236556341099568,0.38671096911146163,0.2753391065401931,0.2419626412716618,0.39540590755299077,0.3891495363046602,0.3875363169469502,0.3817704301172591,0.33660759363979686
26.22,0.423198762370106,0.38838298813723393,0.41216740579416133,0.3490466022781626,0.3109309965325304,0.37264001597066043,0.344359796524016,0.40134161219797426,0.389792467565224,0.41432815997041317,0.3292970324856743,0.4077038253863263,0.3768749702053311,0.3716166063504545,0.3745279468296722,0.35917979950128776,0.36661054297047857,0.3514006938833007,0.3784652961280953,0.34096784848931627,0.40694372061824363,0.3647183198015892,0.34174308935390896,0.3803652023217671,0.2818548871548211,0.4066305148346041,0.3089521174309014,0.40469388973156006,0.3414922993084791,0.4005732897193435,0.3905831739759646,0.366402868762127,0.3293567366173189,0.3233796803996669,0.3863947243379038,0.275091437300077,0.24174042146459124,0.39508318553157445,0.38882777597749274,0.3872140211368611,0.3814533146844433,0.3361121454026663
26.23,0.4228625148997449,0.388065575070343,0.4118371509396476,0.3487537386392028,0.31066389110216974,0.37233396827326326,0.34407121238199834,0.4010193251384587,0.38947631311556496,0.41400308539955455,0.32901394172796306,0.40737660743363263,0.3765680375715673,0.3713108746446892,0.37421989356775576,0.3588824800764364,0.36630738659184325,0.35110608903265006,0.3781537253258279,0.3406772336554741,0.4066157989369107,0.3644147104514715,0.34145352257974537,0.3800541280188937,0.2816047997313022,0.4063020607569246,0.30868533970810264,0.40436559363946945,0.3412084652174736,0.400250311692362,0.3902651851480283,0.366099123720247,0.3290776060138979,0.32310399692795877,0.38607875227990457,0.27484404131834983,0.2415184612414638,0.3947607383513271,0.38850630149546816,0.38689201903826176,0.38113648350271967,0.33561734856706515
26.240000000000002,0.4225265350376693,0.387748435567955,0.41150716314216035,0.34846114833470243,0.310397052236897,0.37202818902757967,0.3437828965207298,0.4006972990468961,0.3891604255797304,0.4136782600404225,0.3287311326991821,0.4070496541307754,0.3762613680576614,0.371005412328704,0.37391211140784825,0.35858542738724797,0.36600450044674576,0.35081175871283915,0.3778424284567051,0.34038690250977865,0.4062881464065536,0.36411137725192866,0.3411642332278084,0.37974332252298026,0.2813549829135187,0.4059738783592287,0.3084188320283413,0.4040375734472728,0.3409248896422522,0.3999275981401111,0.3899474654617403,0.36579565183728024,0.3287987435468984,0.3228285835080198,0.385763052860115,0.27459691832139577,0.24129676029837932,0.3944385659494415,0.3881851127532977,0.3865703105159065,0.3808199364615653,0.33512164766365693
26.25,0.4221908227733673,0.38743156955276803,0.41117744238311915,0.3481688312172798,0.3101304797378789,0.37172267814034476,0.3434948487984343,0.40037553390661457,0.38884480489807866,0.41335368391164085,0.32844860519538865,0.406722965461799,0.3759549615898655,0.370700219305663,0.37360460025383396,0.3582886413220302,0.36570188442997337,0.35051770277705085,0.3775314054266087,0.3400968548615779,0.40596076299696005,0.3638083200778835,0.3408752211274534,0.379432785754682,0.28110543643907876,0.4056459676040824,0.3081525941792538,0.40370982910119885,0.34064157246023624,0.39960514903704963,0.389630014860068,0.36549245299869176,0.3285201490474647,0.32255343995272207,0.3854476260004345,0.27435006803558526,0.24107531833161508,0.3941166682622824,0.38786420964498436,0.38624889543393565,0.38050367344976777,0.3346281551884454
