Area Name,UA,State,UA Number,Census Division,Census Division 2,Census Division 3,Total Number of Census Divisions,Weight Factor - 1st,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck  - 300 mi,Transit Bus,MDV Truck,HDV Truck
"'Akron, OH'",Akron,OH,322,3,0,0,1,1,259872788.8,242356513.4,338489823.2,536492628.3,368965474.4,152213311.8,1716851.994,84180.16411,136792.3681
"'Canton, OH'",Canton,OH,323,3,0,0,1,1,104243483.3,97217131.77,135779349.6,215204756.9,148004131,61057742.5,688685.5412,33767.41971,54871.89714
"'Cleveland, OH'",Cleveland,OH,324,3,0,0,1,1,716611570.8,668309608.6,933401781.3,1479403930,1017439838,419735444.3,4734301.003,232130.8049,377211.4588
"'Columbus, OH'",Columbus,OH,325,3,0,0,1,1,570257329.9,531820121.9,742772276.1,1177263904,809647163.3,334012488,3767410.35,184722.5169,300173.2153
"'Dayton, OH'",Dayton,OH,326,3,0,0,1,1,345651885.6,322353818.7,450218917.5,713578707,490754005.2,202456049.6,2283552.395,111966.4456,181944.9438
"'Lima, OH'",Lima,OH,327,3,0,0,1,1,30453963.57,28401266.88,39666933.94,62870479.95,43238313.51,17837568.42,201194.3934,9864.90222,16030.4194
"'Lorain--Elyria, OH'",Lorain--Elyria,OH,328,3,0,0,1,1,112257006,104690516.9,146217133,231748219.9,159381671.6,65751442.21,741626.9536,36363.22692,59090.07156
"'Manhattan, KS'",Mansfield,OH,329,3,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Middletown, OH'",Middletown,OH,330,3,0,0,1,1,37329570.49,34813435.42,48622557.89,77064780.35,53000249.66,21864765.36,246618.1544,12092.10624,19649.61538
"'New York--Newark, NY--NJ--CT'",Newark,OH,331,3,0,0,1,1,4520258651,4215578783,5887733826,9331818144,6417830417,2647616891,115618153,4202274.829,4364937.334
"'Spokane, WA'",Springfield,OH,332,3,0,0,1,1,139282823.5,129894653.4,181418681.4,287541391.3,197752662.8,81581041.61,2404389.61,59882.76838,37416.41704
"'Cincinnati, OH--KY--IN'",Cincinnati,OH--KY--IN,333,3,6,0,2,0.5,785777358.1,732813395.7,1023491687,1622192774,1115640914,460247394.7,5191245.42,254535.5644,413619.0869
"'Toledo, OH--MI'",Toledo,OH--MI,334,3,0,0,1,1,220706382.4,205830050.8,287474747.6,455635804.5,313357298.6,129272670.5,1458098.767,71493.05465,116175.8753
"'Youngstown, OH--PA'",Youngstown,OH--PA,335,3,2,0,2,0.5,171816381.1,160235395.4,223794483.2,354705170.6,243943634.3,100636701.9,1135106.519,55656.19711,90441.05677
"'Lawton, OK'",Lawton,OK,336,7,0,0,1,1,30659807.4,28593237.62,39935054.13,63295435.51,43530570.89,17958136.51,471223.2776,26667.21384,18776.62713
"'Norman, OK'",Norman,OK,337,7,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Oklahoma City, OK'",Oklahoma City,OK,338,7,0,0,1,1,512287979.9,477758119.9,667266038,1057589514,727342736.9,300058554.2,7873566.127,445576.6121,313734.5339
"'Tulsa, OK'",Tulsa,OK,339,7,0,0,1,1,332425981.7,310019399.7,432991942.8,686274607.4,471975983.9,194709349.7,5109192.586,289136.6741,203583.7547
"'Albany, OR'",Albany,OR,340,9,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Bend, OR'",Bend,OR,341,9,0,0,1,1,23118573.69,21560297.54,30112407.63,47726967.89,32823570.02,13541061.82,1048850.1,22115.27047,11862.12467
"'Corvallis, OR'",Corvallis,OR,342,9,0,0,1,1,13309203.32,12412114.49,17335505.24,27476086.02,18896302.72,7795495.83,603815.7638,12731.60857,6828.943306
"'Eugene, OR'",Eugene,OR,343,9,0,0,1,1,73383998.77,68437649.72,95584135.67,151497051.7,104190027.2,42982637.11,3329306.361,70199.2693,37653.28061
"'Grants Pass, OR'",Grants Pass,OR,344,9,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Medford, OR'",Medford,OR,345,9,0,0,1,1,46441619.06,43311284.62,60491143.72,95876055.81,65937447.31,27201887.23,2106976.73,44426.13891,23829.16363
"'St. Augustine, FL'",Salem,OR,346,9,0,0,1,1,28089255.67,26195948.86,36586854.14,57988676.19,39880919.68,16452506.49,231704.5262,11698.97428,9283.432767
"'Port St. Lucie, FL'",Portland,OR--WA,347,9,0,0,1,1,204452097.9,190671364.3,266303214.7,422079767.3,290279592.6,119752175.2,1686498.105,85152.8379,67570.93626
"'Altoona, PA'",Altoona,PA,348,2,0,0,1,1,25997374.53,24245067.31,33862134.45,53670106.19,36910882.17,15227244.84,1226488.187,12650.39621,8759.727564
"'Bloomsburg--Berwick, PA'",Bloomsburg--Berwick,PA,349,2,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Chambersburg, PA'",Chambersburg,PA,350,2,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Erie, PA'",Erie,PA,351,2,0,0,1,1,54363221.94,50698964.75,70809255.3,112229790.4,77184504.8,31841757.32,2564714.735,26453.29804,18317.50406
"'Hanover, PA'",Hanover,PA,352,2,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Harrisburg, PA'",Harrisburg,PA,353,2,0,0,1,1,193813526.7,180749867.4,252446249.6,400117040.5,275175027.3,113520925.8,9143615.665,94310.21201,65304.81337
"'Hazleton, PA'",Hazleton,PA,354,2,0,0,1,1,18282036,17049767.58,23812741.56,37742227.1,25956700.97,10708198.17,862498.679,8896.09059,6160.070298
"'Johnstown, PA'",Johnstown,PA,355,2,0,0,1,1,20029899.28,18679819.21,26089370.73,41350591.76,28438304.46,11731960.86,944958.3004,9746.605819,6749.006926
"'Lancaster, PA'",Lancaster,PA,356,2,0,0,1,1,128783942,120103487.4,167743829.5,265867148.9,182846498.8,75431640.78,6075689.813,62666.63161,43393.31441
"'Lebanon, PA'",Lebanon,PA,357,2,0,0,1,1,15527151.43,14480571.14,20224445.69,32054924.04,22045336.01,9094600.54,732530.4247,7555.555941,5231.821243
"'Monessen--California, PA'",Monessen--California,PA,358,2,0,0,1,1,23532758.08,21946573.99,30651918.99,48582045.23,33411637.77,13783663.76,1110214.024,11451.10685,7929.283374
"'Pittsburgh, PA'",Pittsburgh,PA,359,2,0,0,1,1,617001434.3,575413539.8,803657519.3,1273764490,876014122.7,361391566.5,29108515.16,300234.6486,207896.5499
"'Pottstown, PA'",Pottstown,PA,360,2,0,0,1,1,30494229.44,28438819.64,39719383.82,62953608.27,43295483.88,17861153.53,1438638.049,14838.57857,10274.92764
"'Reading, PA'",Reading,PA,361,2,0,0,1,1,88892399.42,82900763.87,115784244.9,183513320.2,126208778.4,52066270.33,4193711.087,43255.29378,29951.99382
"'Santa Maria, CA'",Scranton,PA,362,2,0,0,1,1,41240537.57,38460774.98,53716630.38,85138721.72,58552992.51,24155498.34,294780.4264,18995.01388,14468.97601
"'State College, PA'",State College,PA,363,2,0,0,1,1,20165059.96,18805869.63,26265420.41,41629623.33,28630204.61,11811127.5,951334.8283,9812.375393,6794.548863
"'Uniontown--Connellsville, PA'",Uniontown--Connellsville,PA,364,2,0,0,1,1,20380564.53,19006848.49,26546119.7,42074520.29,28936176.42,11937353.35,961501.7704,9917.240525,6867.162399
"'Williamsport, PA'",Williamsport,PA,365,2,0,0,1,1,34255435.72,31946508.44,44618435.17,70718405.46,48635617.04,20064176.33,1616081.932,16668.79222,11542.2534
"'York, PA'",York,PA,366,2,0,0,1,1,79790007.98,74411903.08,103928186.1,164721949,113285269.6,46734795.69,3764284.048,38826.04428,26884.97376
"'Allentown, PA--NJ'",Allentown,PA--NJ,367,2,0,0,1,1,253495840.6,236409400.1,330183735.5,523327794.8,359911540,148478194.4,11959271.26,123351.7953,85414.56751
"'East Stroudsburg, PA--NJ'",East Stroudsburg,PA--NJ,368,2,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Philadelphia, PA--NJ--DE--MD'",Philadelphia,PA--NJ--DE--MD,369,2,5,0,2,0.5,1850152204,1725445955,2409862681,3819534359,2626832564,1083675606,87285345.69,900289.3121,623402.5379
"'Providence, RI--MA'",Providence,RI--MA,370,1,0,0,1,1,474487442.9,442505453.5,618030009.7,979552433.1,673673801,277917928.4,1465715.588,273027.8887,64753.026
"'Anderson, SC'",Anderson,SC,371,5,0,0,1,1,34363030.79,32046851.21,44758579.93,70940529.31,48788379.68,20127197.16,598451.5849,10201.94951,8584.174798
"'Charleston--North Charleston, SC'",Charleston--North Charleston,SC,372,5,0,0,1,1,219716910.2,204907278.8,286185958,453593107.1,311952461.4,128693117.8,3826494.057,65231.17354,54887.13654
"'Columbia, SC'",Columbia,SC,373,5,0,0,1,1,251317673.6,234378048.4,327346625.8,518831092,356818994.1,147202393.1,4376839.197,74613.0408,62781.27366
"'Florence, SC'",Florence,SC,374,5,0,0,1,1,40340512.42,37621431.22,52544377.14,83280701.31,57275164.36,23628342.09,702552.8027,11976.58826,10077.4001
"'Greenville, SC'",Greenville,SC,375,5,0,0,1,1,173577139.3,161877477.8,226087923.1,358340165.3,246443552.3,101668020.1,3022943.893,51532.85874,43361.03277
"'Hilton Head Island, SC'",Hilton Head Island,SC,376,5,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Manteca, CA'",Mauldin--Simpsonville,SC,377,5,0,0,1,1,14510501.78,13532441.06,18900220.68,29956097.72,20601896.88,8499123.01,103718.6263,6683.40422,5090.915751
"'Rockford, IL'",Rock Hill,SC,378,5,0,0,1,1,121248892,113076320.4,157929255.4,250311458.4,172148285.2,71018191.19,1005066.198,57543.65137,57440.91488
"'Sioux City, IA--NE--SD'",Spartanburg,SC,379,5,0,0,1,1,37693525.44,35152860.73,49096623.06,77816148.53,53516992.86,22077943.02,812285.2318,22098.71106,15985.26522
"'Sumter, SC'",Sumter,SC,380,5,0,0,1,1,25850581.57,24108168.64,33670933.41,53367060.39,36702466.57,15141264.9,450202.475,7674.710933,6457.693216
"'Myrtle Beach--Socastee, SC--NC'",Myrtle Beach--Socastee,SC--NC,381,5,0,0,1,1,100740670,93950422.56,131216869.6,207973403.1,143030866.2,59006067.88,1754455.653,29908.63163,25165.86869
"'Rapid City, SD'",Rapid City,SD,382,4,0,0,1,1,28256441.54,26351867.15,36804621.05,58333824.29,40118290.57,16550431.66,761322.611,10759.7796,16311.47375
"'Sherman, TX'",Sioux Falls,SD,383,4,0,0,1,1,24236963.65,22603314.22,31569162.93,50035838.44,34411464.18,14196132.94,280053.4609,14722.24364,16820.96188
"'Cleveland, TN'",Cleveland,TN,384,6,0,0,1,1,36555849.07,34091868.23,47614777.69,75467481.62,51901729.28,21411580.89,66574.68405,7120.886835,14167.27136
"'Jackson, TN'",Jackson,TN,385,6,0,0,1,1,44504645.93,41504890.83,57968256.13,91877322.88,63187373.38,26067369.53,81050.85278,8669.270591,17247.8389
"'Johnson City, TN'",Johnson City,TN,386,6,0,0,1,1,58575462.86,54627289.82,76295797.06,120925728.1,83165017.17,34308962.67,106676.3058,11410.19161,22701.00403
"'Knoxville, TN'",Knoxville,TN,387,6,0,0,1,1,307780777.3,287035371.2,400891065.7,635395996.7,436984914.5,180274106,560523.378,59954.07414,119280.8785
"'Morristown, TN'",Morristown,TN,388,6,0,0,1,1,29237834.01,27267110.73,38082906.07,60359853.67,41511664.59,17125255.3,53247.28083,5695.37605,11331.1642
"'Murfreesboro, TN'",Murfreesboro,TN,389,6,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Chattanooga, TN--GA'",Chattanooga,TN--GA,390,6,5,0,2,0.5,219331994.4,204548318.3,285684628.3,452798489.9,311405974.3,128467669.6,399442.4586,42724.71714,85002.42672
"'Clarksville, TN--KY'",Clarksville,TN--KY,391,6,0,0,1,1,62088057.55,57903124.42,80871027,128177281.1,88152173.62,36366368.18,113073.3636,12094.42655,24062.31511
"'Memphis, TN--MS--AR'",Memphis,TN--MS--AR,392,6,7,0,2,0.666666,501947278.3,468114430.6,653797098.8,1036241750,712661103.8,294001781.5,914135.0101,97776.68572,194530.3824
"'Bristol--Bristol, TN--VA'",Bristol--Bristol,TN--VA,393,6,5,0,2,0.5,41961342.75,39133014.4,54655549.18,86626817.41,59576409.99,24577699.8,76419.04666,8173.848529,16262.17813
"'Kingsport, TN--VA'",Kingsport,TN--VA,394,6,5,0,2,0.5,63949050.75,59638680.75,83295010.58,132019196.2,90794398.28,37456393.65,116462.5623,12456.93822,24783.54567
"'Abilene, TX'",Abilene,TX,395,7,0,0,1,1,40091650.74,37389344.33,52220231.57,82766941.77,56921833.26,23482578.6,463251.3258,24352.84629,27824.44776
"'Amarillo, TX'",Amarillo,TX,396,7,0,0,1,1,67611868.96,63054611.2,88065903.72,139580873.3,95994838.34,39601787.35,781242.1629,41069.43521,46924.05729
"'Austin, TX'",Austin,TX,397,7,0,0,1,1,466683474.4,435227504.9,607865195.2,963441595.5,662593792.6,273346972.9,5392437.933,283477.2505,323888.1342
"'Beaumont, TX'",Beaumont,TX,398,7,0,0,1,1,119307376.4,111265674.9,155400406.6,246303319.9,169391742.7,69881004.96,1378573.825,72470.80491,82801.82535
"'Brownsville, TX'",Brownsville,TX,399,7,0,0,1,1,50181857.59,46799438.75,65362941.56,103597602.2,71247835.35,29392638.95,579841.7285,30481.93432,34827.26327
"'College Station--Bryan, TX'",College Station--Bryan,TX,400,7,0,0,1,1,53656293.69,50039686.65,69888468.79,110770378.7,76180814.37,31427694.06,619988.1703,32592.40886,37238.5949
"'Conroe--The Woodlands, TX'",Conroe--The Woodlands,TX,401,7,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Corpus Christi, TX'",Corpus Christi,TX,402,7,0,0,1,1,126787610,118241716.7,165143570.6,261745838.3,180012123.8,74262345.45,1465006.487,77014.5185,87993.26458
"'Dallas--Fort Worth--Arlington, TX'",Dallas--Fort Worth--Arlington,TX,403,7,0,0,1,1,2016751140,1880815617,2626861444,4163468481,2863368557,1181256354,23303172.16,1225033.882,1399667.654
"'Denton--Lewisville, TX'",Denton--Lewisville,TX,404,7,0,0,1,1,139447976.8,130048734,181633968.9,287882448.5,197987220.3,81677806.13,1611294.595,84704.79721,96779.82511
"'Harlingen, TX'",Harlingen,TX,405,7,0,0,1,1,48679567.06,45398407.44,63406176.05,100496208.5,69114894.21,28512713.71,562483.0499,29569.39893,33784.64209
"'Houston, TX'",Houston,TX,406,7,0,0,1,1,1732979566,1616171161,2257242906,3577638141,2460471746,1015044981,20024246.11,1052662.692,1202724.221
"'Killeen, TX'",Killeen,TX,407,7,0,0,1,1,52526493.96,48986039.07,68416880.52,108437971.2,74576732.96,30765945.04,606933.5515,31906.13532,36454.49016
"'Lake Jackson--Angleton, TX'",Lake Jackson--Angleton,TX,408,7,0,0,1,1,25412834.09,23699927.21,33100759.3,52463356.36,36080956.46,14884866.62,293640.4181,15436.50189,17637.04067
"'Laredo, TX'",Laredo,TX,409,7,0,0,1,1,50840010.79,47413230.3,66220200.16,104956322.2,72182276.46,29778134.04,587446.5623,30881.71591,35284.03542
"'Longview, TX'",Longview,TX,410,7,0,0,1,1,34362453.9,32046313.81,44757830.29,70939339.45,48787561.38,20126859.57,397051.5564,20872.76384,23848.26481
"'Lubbock, TX'",Lubbock,TX,411,7,0,0,1,1,75119421.89,70056130.88,97844651.8,155079791,106654007.2,43999129.41,867990.4954,45629.74338,52134.45673
"'Marysville, WA'",McAllen,TX,412,7,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Mauldin--Simpsonville, SC'",McKinney,TX,413,7,0,0,1,1,35363685.92,32980058.95,46061954.57,73006325.11,50209102.52,20713303.29,615878.559,10499.03138,8834.146886
"'Midland, TX'",Midland,TX,414,7,0,0,1,1,39190316.21,36548762.66,51046224.09,80906187.7,55642125.07,22954646.76,452836.5784,23805.34922,27198.90267
"'Odessa, TX'",Odessa,TX,415,7,0,0,1,1,43230388.39,40316520.96,56308504.41,89246687.85,61378190.08,25321007.6,499518.8366,26259.40774,30002.79762
"'Port Arthur, TX'",Port Arthur,TX,416,7,0,0,1,1,0,0,0,0,0,0,0,0,0
"'St. Louis, MO--IL'",San Angelo,TX,417,7,0,0,1,1,1202370839,1121327209,1566113814,2482226553,1707117394,704255574.5,4769303.014,486026.6397,592984.6624
"'Salem, OR'",San Antonio,TX,418,7,0,0,1,1,68848869.06,64208204.28,89677037.92,142134536.8,97751085.51,40326310.96,3123555.292,65860.95581,35326.30859
"'San Antonio, TX'",San Marcos,TX,419,7,0,0,1,1,613552301.1,572196899.7,799164979.6,1266643968,871117081.5,359371337.2,7089479.024,372689.6899,425818.1851
"'Seaside--Monterey, CA'",Sherman,TX,420,7,0,0,1,1,51467413.72,47998322.39,67037342.44,106251520.3,73073031.24,30145606.72,367880.4171,23705.41937,18057.0094
"'Temple, TX'",Temple,TX,421,7,0,0,1,1,126961147,118403556.7,165369606.3,262104095.7,180258510.4,74363989.98,1467011.674,77119.92999,88113.70293
"'Texas City, TX'",Texas City,TX,422,7,0,0,1,1,48211978.75,44962336.08,62797132.28,99530898.95,68451015.74,28238836.76,557080.1567,29285.37205,33460.12598
"'Tyler, TX'",Tyler,TX,423,7,0,0,1,1,43482111.05,40551276.71,56636378.56,89766355.03,61735584.09,25468447.21,502427.4437,26412.31148,30177.49844
"'Victoria, TX'",Victoria,TX,424,7,0,0,1,1,22217825.34,20720272.34,28939192.14,45867441.78,31544706.34,13013478.37,256722.7054,13495.75973,15419.63748
"'Waco, TX'",Waco,TX,425,7,0,0,1,1,79773278.53,74396302.59,103906399.5,164687414.4,113261518.9,46724997.57,921764.9152,48456.6326,55364.33099
"'Wichita Falls, TX'",Wichita Falls,TX,426,7,0,0,1,1,31696009.64,29559596.49,41284729.69,65434616.35,45001763.28,18565063.4,366241.3051,19253.08728,21997.69649
"'Texarkana--Texarkana, TX--AR'",Texarkana--Texarkana,TX--AR,427,7,0,0,1,1,35017486.83,32657195.42,45611024.69,72291617.85,49717572.37,20510527.05,404620.3362,21270.65009,24302.87143
"'Elizabethtown--Radcliff, KY'",El Paso,TX--NM,428,7,8,0,2,0.5,0,0,0,0,0,0,0,0,0
"'Logan, UT'",Logan,UT,429,8,0,0,1,1,27952551.52,26068459.74,36408796.19,57706459.54,39686829.03,16372436.18,416072.3016,48798.92573,16373.73139
"'Ogden--Layton, UT'",Ogden--Layton,UT,430,8,0,0,1,1,167932363.7,156613182.8,218735495.4,346686854.1,238429146.7,98361750.79,2499664.656,293172.4833,98369.53215
"'Provo--Orem, UT'",Provo--Orem,UT,431,8,0,0,1,1,151971170.8,141727825.6,197945700.3,313735875.3,215767561.3,89012922.23,2262083.115,265307.7974,89019.964
"'St. Joseph, MO--KS'",Salt Lake City--West Valley City,UT,432,8,0,0,1,1,28267481.22,26362162.82,36819000.75,58356615.26,40133964.75,16556897.9,112125.2936,11426.38233,13940.94256
"'Springfield, MO'",St. George,UT,433,8,0,0,1,1,121772470.5,113564617.5,158611255.3,251392373.8,172891670,71324867.77,483020.5385,49223.30339,60055.68741
"'Blacksburg, VA'",Blacksburg,VA,434,5,0,0,1,1,24550502.75,22895719.41,31977553.22,50683121.48,34856624.25,14379779.63,670664.6659,14808.17215,2894.739463
"'Charlottesville, VA'",Charlottesville,VA,435,5,0,0,1,1,39190535.98,36548967.01,51046508.6,80906640.3,55642436.34,22954775.17,1070597.534,23638.62807,4620.939627
"'Fredericksburg, VA'",Fredericksburg,VA,436,5,0,0,1,1,111262506,103763053,144921786.1,229695137.7,157969692.3,65168943.16,3039442.092,67110.41155,13118.91533
"'Harrisonburg, VA'",Harrisonburg,VA,437,5,0,0,1,1,26177046.68,24412629.01,34096161.35,54041029.22,37165979.42,15332482.86,715098.1974,15789.25766,3086.524573
"'Lynchburg, VA'",Lynchburg,VA,438,5,0,0,1,1,57301895.37,53439562.16,74636940.32,118296515.3,81356811.95,33563004.24,1565359.248,34562.89021,6756.442403
"'Richmond, VA'",Richmond,VA,439,5,0,0,1,1,507382216.6,473183013,660876153.8,1047461829,720377560.2,297185134.6,13860544.05,306038.67,59825.22393
"'Roanoke, VA'",Roanoke,VA,440,5,0,0,1,1,98028935.48,91421467.95,127684778.3,202375181.3,139180765.6,57417744.32,2677930.628,59128.29432,11558.55059
"'Staunton--Waynesboro, VA'",Staunton--Waynesboro,VA,441,5,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Virginia Beach, VA'",Virginia Beach,VA,442,5,0,0,1,1,699719096.5,652555764.7,911399040.2,1444530416,993456055.5,409841155.4,19114756.17,422050.8616,82503.58462
"'Williamsburg, VA'",Williamsburg,VA,443,5,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Winchester, VA'",Winchester,VA,444,5,0,0,1,1,35842286.46,33426400.35,46685342.23,73994368.96,50888616.18,20993630.4,979130.8683,21619.05822,4226.148935
"'Burlington, VT'",Burlington,VT,445,1,0,0,1,1,59522911.65,55510874.61,77529860.95,122881677.2,84510194.44,34863903.17,826726.125,9034.927914,16999.39463
"'Bellingham, WA'",Bellingham,WA,446,9,0,0,1,1,32469081.73,30280547.24,42291632.57,67030554.8,46099348.15,19017861.94,560502.1553,13959.64306,8722.372741
"'Bremerton, WA'",Bremerton,WA,447,9,0,0,1,1,65326898.34,60923627.22,85089600.15,134863630.5,92750619.04,38263414.53,1127714.902,28086.41744,17549.17377
"'Kennewick--Pasco, WA'",Kennewick--Pasco,WA,448,9,0,0,1,1,65528653.24,61111783.1,85352389.97,135280141.9,93037069.07,38381586.85,1131197.725,28173.15923,17603.37245
"'Mansfield, OH'",Marysville,WA,449,9,0,0,1,1,33690315.63,31419478.24,43882351.2,69551745.18,47833262.38,19733172.3,222575.3834,10913.24841,17733.97699
"'Mount Vernon, WA'",Mount Vernon,WA,450,9,0,0,1,1,26462080.9,24678440.18,34467393.08,54629446.54,37570655.39,15499428.21,456805.4466,11377.01421,7108.674495
"'Olympia--Lacey, WA'",Olympia--Lacey,WA,451,9,0,0,1,1,76850268.92,71670280.61,100099022.3,158652967.3,109111410.4,45012908.48,1326638.731,33040.73495,20644.76896
"'Sarasota--Bradenton, FL'",Seattle,WA,452,9,0,0,1,1,305341000.2,284760027.8,397713160,630359187.6,433520917.9,178845066,2518717.213,127172.3448,100914.4806
"'Sioux Falls, SD'",Spokane,WA,453,9,0,0,1,1,49627190.34,46282159.23,64640479.63,102452525.6,70460324.56,29067758.62,1337121.734,18897.55401,28648.07344
"'Wenatchee, WA'",Wenatchee,WA,454,9,0,0,1,1,16846427.36,15710916.74,21942810.77,34778481.95,23918425.74,9867326.476,290813.8557,7242.893866,4525.561273
"'Yakima, WA'",Yakima,WA,455,9,0,0,1,1,42803845.08,39918709.87,55752869.88,88366080.31,60772564.28,25071162.25,738907.482,18402.93495,11498.66494
"'Longview, WA--OR'",Longview,WA--OR,456,9,0,0,1,1,25962708.39,24212727.19,33816950.32,53598520.65,36861650.2,15206934.64,448184.9574,11162.31574,6974.524929
"'Walla Walla, WA--OR'",Walla Walla,WA--OR,457,9,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Appleton, WI'",Appleton,WI,458,3,0,0,1,1,75516622.06,70426557.13,98362009.6,155899785.8,107217947.4,44231777.75,2850718.813,42594.82202,26086.32765
"'Eau Claire, WI'",Eau Claire,WI,459,3,0,0,1,1,44190665.79,41212071.78,57559283.96,91229124.71,62741583.95,25883463.2,1668177.931,24925.55272,15265.14501
"'Fond du Lac, WI'",Fond du Lac,WI,460,3,0,0,1,1,18517209.47,17269089.57,24119059.96,38227729.35,26290598.51,10845944.53,699016.4012,10444.55141,6396.551912
"'Green Bay, WI'",Green Bay,WI,461,3,0,0,1,1,75618968.26,70522004.87,98495317.71,156111073.8,107363257.8,44291724.22,2854582.336,42652.54995,26121.68194
"'Janesville, WI'",Janesville,WI,462,3,0,0,1,1,27799163.33,25925409.68,36209002.68,57389796.98,39469048.69,16282592.9,1049406.021,15679.99709,9602.893551
"'Macon, GA'",Madison,WI,463,3,0,0,1,1,93908878.08,87579115.53,122318315,193869555.9,133331138,55004534.25,1436902.821,32127.46473,33696.54239
"'Milwaukee, WI'",Milwaukee,WI,464,3,0,0,1,1,517657192.8,482765421.3,674259525.7,1068673933,734965894.7,303203417.8,19541328.22,291982.2868,178818.5802
"'Oshkosh, WI'",Oshkosh,WI,465,3,0,0,1,1,26540788.38,24751853.28,34569942.49,54791953.24,37682417.15,15545534.5,1001902.928,14970.21618,9168.202747
"'Racine, WI'",Racine,WI,466,3,0,0,1,1,28929395.89,26979460.9,37681154.67,59723098.04,41073744.61,16944595.44,1092071.796,16317.49985,9993.319076
"'Scranton, PA'",Sheboygan,WI,467,3,0,0,1,1,145191078.1,135404729.3,189114473.9,299738751.3,206141230.5,85041668.03,6849735.613,70650.39056,48921.6435
"'Wausau, WI'",Wausau,WI,468,3,0,0,1,1,34427247.4,32106739.41,44842223.43,71073100.86,48879553.95,20164810.26,1299613.239,19418.53907,11892.48713
"'West Bend, WI'",West Bend,WI,469,3,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Beloit, WI--IL'",Beloit,WI--IL,470,3,0,0,1,1,21665756.88,20205414.69,28220110.06,44727727.02,30760883.09,12690119.3,817872.6621,12220.47588,7484.180532
"'Kenosha, WI--IL'",Kenosha,WI--IL,471,3,0,0,1,1,37593911.13,35059959.76,48966870.43,77610498.64,53375559.95,22019596.17,1419153.384,21204.68197,12986.37382
"'La Crosse, WI--MN'",La Crosse,WI--MN,472,3,4,0,2,0.5,37602984.21,35068421.27,48978688.3,77629229.49,53388441.84,22024910.48,1419495.888,21209.79959,12989.508
"'Beckley, WV'",Beckley,WV,473,5,0,0,1,1,0,0,0,0,0,0,0,0,0
"'Charleston, WV'",Charleston,WV,474,5,0,0,1,1,129872377.6,121118554.8,169161528.3,268114155,184391846.6,76069159.79,2111053.24,64266.26004,39683.58993
"'Morgantown, WV'",Morgantown,WV,475,5,0,0,1,1,26171707.35,24407648.73,34089204.32,54030004.95,37158397.62,15329355.06,425416.6177,12950.85053,7996.983821
"'Huntington, WV--KY--OH'",Huntington,WV--KY--OH,476,5,6,3,3,0.333333,95824943.95,89366029.5,124814023.4,197825160.1,136051550.7,56126815.5,1557618.042,47418.17222,29280.11215
"'Parkersburg, WV--OH'",Parkersburg,WV--OH,477,5,3,0,2,0.5,30337486.64,28292640.87,39515220.27,62630019.94,43072940.42,17769345.28,493130.6461,15012.25158,9269.872484
"'Wheeling, WV--OH'",Wheeling,WV--OH,478,5,3,0,2,0.5,48412416.29,45149261.19,63058199.78,99944686.71,68735592.62,28356236.33,786935.53,23956.47938,14792.81824
"'Weirton--Steubenville, WV--OH--PA'",Weirton--Steubenville,WV--OH--PA,479,5,3,2,3,0.333333333,34174372.3,31870907.9,44512845.28,70551052.69,48520522.47,20016695.13,555498.565,16910.90236,10442.26495
"'Casper, WY'",Casper,WY,480,8,0,0,1,1,19245161.97,17947976.22,25067235.08,39730546.96,27324140.78,11272322.88,858113.3704,5569.562209,12527.81435
"'Cheyenne, WY'",Cheyenne,WY,481,8,0,0,1,1,31746031.03,29606246.55,41349884.4,65537883.16,45072783.62,18594362.19,1415508.673,9187.321727,20665.36949
